"time","sNPVProfit1","sNPVProfit2","sNPVProfit3","sNPVProfit4","sValueOfBacklog1","sValueOfBacklog2","sValueOfBacklog3","sValueOfBacklog4","sBacklog1","sBacklog2","sBacklog3","sBacklog4","sInstalledBase1","sInstalledBase2","sInstalledBase3","sInstalledBase4","sPrice1","sPrice2","sPrice3","sPrice4","sCumulativeAdopters","sReportedIndustryVolume","sCumulativeProduction1","sCumulativeProduction2","sCumulativeProduction3","sCumulativeProduction4","sPerceivedCompTargetCapacity1","sPerceivedCompTargetCapacity2","sPerceivedCompTargetCapacity3","sPerceivedCompTargetCapacity4","sSmoothCapacity11","sSmoothCapacity12","sSmoothCapacity13","sSmoothCapacity14","sSmoothCapacity21","sSmoothCapacity22","sSmoothCapacity23","sSmoothCapacity24","sSmoothCapacity31","sSmoothCapacity32","sSmoothCapacity33","sSmoothCapacity34","sInvestimentoNaoRealizadoPeD1","sInvestimentoNaoRealizadoPeD2","sInvestimentoNaoRealizadoPeD3","sInvestimentoNaoRealizadoPeD4","sPatentesRequisitadas1","sPatentesRequisitadas2","sPatentesRequisitadas3","sPatentesRequisitadas4","sPatentesEmpresa1","sPatentesEmpresa2","sPatentesEmpresa3","sPatentesEmpresa4","sPatentesEmDominioPublicoUteis","sInvestimentoPeDDepreciar1","sInvestimentoPeDDepreciar2","sInvestimentoPeDDepreciar3","sInvestimentoPeDDepreciar4","sPatentLefts","fIndustryOrderRate","aOrderShare1","aOrderShare2","aOrderShare3","aOrderShare4","aPerformance1","aPerformance2","aPerformance3","aPerformance4","aPatentesEmpresaTemAcesso1","aPatentesEmpresaTemAcesso2","aPatentesEmpresaTemAcesso3","aPatentesEmpresaTemAcesso4","aNonAdopters","fReorderRate","aIndustryShipments","aIndustryVolume","fNPVProfitChange1","fNPVProfitChange2","fNPVProfitChange3","fNPVProfitChange4","fNetIncome1","fNetIncome2","fNetIncome3","fNetIncome4","aNPVIndustryProfits","VariacaoDemanda","fInvestimentoPeD1","fInvestimentoPeD2","fInvestimentoPeD3","fInvestimentoPeD4","aAttractivenessFromPerformance1","aAttractivenessFromPerformance2","aAttractivenessFromPerformance3","aAttractivenessFromPerformance4","aAttractivenessFromAvailability1","aAttractivenessFromAvailability2","aAttractivenessFromAvailability3","aAttractivenessFromAvailability4","aAttractivenessFromPrice1","aAttractivenessFromPrice2","aAttractivenessFromPrice3","aAttractivenessFromPrice4","Lever","Scenario","LeverCode","CasoBase","aSwitchForCapacityStrategy1","aPercPeDAberto1","aDesiredMarketShare1","aOrcamentoPeD1"
2028,72255533.0271542,60252545.954581,72496797.0712929,528422159.195985,20113816.8650048,19593784.2285276,80642879.0155437,171241080.497974,128.158763128891,120.397214798133,656.833199764703,1435.48395382727,2685.08482739938,2849.2960518811,8582.23736207645,18240.6451617954,152184.89665483,157933.746125091,121430.830783351,117789.575757243,31485.6365346713,5022.50648312289,103720.876385271,104065.918394131,115111.941070083,134085.634760761,4951.53838527628,4951.53757707747,3802.97331495921,2331.53454883603,399.279965455701,399.280773654505,1548.36289753226,3019.2838018956,380.103491789668,380.104299988471,1526.74266942094,3000.10732822046,358.389680938018,358.390489136814,1504.42127797377,2978.39351725545,2870515.38893496,7495544.78887992,30117201.5502925,62314976.3404392,3.10010359421273,6.50223722012591,28.2972479714236,60.8202347561387,82.5235731261799,87.9730310634467,53.5998238119545,82.175016461885,195.345488311698,231469422.550194,272313124.953547,303387088.002044,649961481.774776,90.7721684120004,5072.62899294003,0.0771975411219571,0.0772363267414782,0.287526331904567,0.558039800231998,7.63930218773609,7.82120281785184,7.56272027798609,8.8182907885276,371.741333444091,380.592925007271,368.014728507076,429.112907941722,884.959451528521,4732.35686607489,5199.59496530405,5072.62899294003,15258069.5682141,13684885.8775634,24987653.5142331,52812514.1964322,22762365.0201905,20415450.7365512,37277198.6486356,78787013.0227677,733427035.249013,0.00541216476759228,2812365.0044301,7282870.71336627,24530024.1380358,49232580.030517,0.000918972834450677,0.00108125536523817,0.000856154910461379,0.00234047116010687,0.006532700512337,0.00885971363240144,0.00214965407898697,0.00113552201329833,4.2970200734693e-06,2.69421958091317e-06,5.22054724029137e-05,7.01658288572424e-05,26,2,"26",0,2,0,0.2,0.05
2028,275427458.947233,-81869452.4053484,-205997904.449048,408937231.853999,30035491.1074991,19158.0150035603,38901663.0940117,94843372.0059544,260.399433841095,0.0895234345960766,356.87160253784,878.705521805536,7834.30073502227,1792.92852286263,7897.7100323278,19153.3965846978,115058.660242791,214000,108907.62514976,107696.802220577,34961.9019565296,5623.9566699938,113584.457815972,102086.417828918,113103.714567969,135062.025636388,5088.74601490441,6054.45734634302,4550.36150765537,3069.80717012626,1166.62729737682,200,1705.43484406711,3187.15253765726,1163.17009772559,200,1700.38093459545,3177.7076852469,1158.93944846717,200,1694.19635733195,3166.14981706549,7955519.96467278,50614.551784414,25884179.7680432,60414180.8319011,9.31018328536356,1.73436312108154,24.1628269624607,60.1031857308758,74.7418040571567,83.9912670421592,50.2575721815317,81.7564545782385,194.084724455372,275076975.838317,239584079.463731,268655415.597492,640354708.043237,101.307097569507,5630.3757854018,0.184097518694598,6.15071085879969e-05,0.253794133674133,0.562046840522681,7.7975884364746,7.83198187651358,7.59965883818457,8.98553847066687,379.443809367399,381.11745218812,369.812221168871,437.251462333993,624.284312830139,5364.32801659375,5635.59205631961,5630.3757854018,14485238.7885635,-8260766.06181868,1095321.95881952,35903944.7737148,21609436.9760103,-12323614.8324579,1634028.35003578,53562391.5561759,396497333.946835,0.000506845535991336,6007098.22149982,9568.73977352494,20665491.5589263,47353926.1127471,0.00105912144397165,0.00109146658109775,0.000886057385932807,0.00261980163728299,0.0296827114231123,0.0296827114231123,0.0296827114231123,0.0201506015297037,8.75854516693122e-05,2.83951827986208e-08,0.000144327646382942,0.000159239005469132,27,2,"27",0,1,0.5,0.2,0.05
2028,24767406.0070993,64360230.1495472,79038768.6506145,533038393.068078,4607106.27635132,19149123.8936128,100516874.991063,214241680.383973,21.5285340016447,107.975879919335,787.246799245572,1730.83893263071,2259.41281883794,2839.67094567375,8501.66508216371,18136.8862026461,213999.999999999,176819.225537348,127725.442178028,123460.036706302,31172.7251951188,4642.04229713538,103199.545070468,104083.04307678,115015.173495071,133946.208694884,4540.73238047829,4540.731843481,3397.97768563218,1927.49803365398,261.555241525459,261.555778522749,1404.30993637145,2874.78958834953,261.658092558699,261.658629555988,1404.4127874016,2874.89243937656,261.757052879201,261.757589876486,1404.5117476833,2874.99139961829,1165584.81325563,7023098.90911055,30003555.2696286,62698534.0588887,2.32830596268055,6.65053072147517,28.2724190546305,60.8282611821766,70.9438313704625,88.0986663076522,53.5765994629716,82.12923706867,195.322946740656,227594108.582874,272628308.178791,303076786.692341,649671500.459208,101.990700325427,4641.73416853304,0.0185664188616528,0.0567401952574106,0.304015723519348,0.620677662361588,7.61555559957844,8.05691020387172,7.79181091826832,9.04759310043885,370.585784399226,392.06284409521,379.162665583685,440.271145316929,-608.756402384573,4641.73416853304,4627.37487318466,4641.73416853304,-469971.114314406,12238525.0888308,27304961.7184587,58360539.2479243,-701114.515512219,18257733.9902201,40734216.2597461,87063693.8177162,701204797.87534,-1.62267927832654e-05,921421.255270264,5796497.91395869,23816121.1633033,49311107.9701377,0.000899153291691636,0.00132038814385771,0.00105375536892872,0.00272882511820282,0.0296827114231123,0.00301724437983952,0.000376075336463243,0.000209695249418131,2.83951827986234e-08,5.81343145581282e-07,3.13137605149763e-05,4.42747026659039e-05,28,2,"28",0,2,0.5,0.2,0.05
2028,237218480.268184,-81631905.8391143,-178718461.384079,404781710.443707,26919672.5878222,20687.2472535035,41714846.5789656,95839757.4511591,234.399353978259,0.0966693796892689,380.312297499675,887.472646394056,7468.5018501314,1791.82264849959,8217.45987381782,19114.9799169221,114593.38458382,214000,109604.762385345,107760.9424798,34882.5452566226,5637.49841666841,113094.948292335,102083.474317381,113611.710782499,135084.77737857,5103.48448469127,6072.71017363305,4563.47686923214,3078.4589933427,1169.59585149257,200,1709.77442675721,3195.26244114095,1168.18667557826,200,1707.71442206583,3191.4126610086,1166.59030205246,200,1705.38076242907,3187.05146875361,7180888.84090783,51594.151108681,27756516.7771843,60511382.4553532,8.69786120864413,1.730576611401,25.4086537281152,59.6441595548978,62.5857086647518,83.9754037113969,50.5993014311266,81.7522023203313,194.198663627123,272182816.766908,239511157.470807,275086103.926391,639608359.215979,113.456662298603,5642.32114533686,0.165633274338057,6.64930979176928e-05,0.270243771402055,0.56405646116197,7.7872124384896,8.08359366324548,7.88429878214554,9.22803366857874,378.938895799122,393.361306248524,383.663281084968,449.051687800956,683.205718754987,5351.8128889909,5646.2847521841,5642.32114533686,7742693.9594358,-8257750.03593019,5917691.46536304,36257092.1342891,11550742.0749642,-12319115.4505487,8828158.28104955,54089225.5105875,381649823.488697,0.000258936430754308,5383934.51756444,10332.5363072613,22159921.7436084,47691469.8122458,0.0010494981520555,0.0013496029156987,0.00114199700626423,0.00306274903654137,0.0296827114231123,0.0296827114231123,0.0296827114231123,0.019888467000762,9.09578148887196e-05,2.83951827986208e-08,0.000136384443876743,0.000158411802882383,29,2,"29",0,1,0.9,0.2,0.05
2028,13510819.6772345,68176542.5491869,82568162.0153472,532336933.395611,4391146.38188221,19209044.7981235,101652492.892755,215720694.995872,20.5193756162732,107.73866402759,794.028663210814,1739.79750913365,2215.15836639664,2859.22060638634,8472.12138555643,18092.9139800061,213999.999999999,177786.870096443,128077.351972981,123690.588899787,31088.9985503338,4627.7279632492,103112.897641663,104126.166362961,114972.839862303,133872.230377082,4528.19121372772,4528.19093045714,3387.28156245079,1917.93513290222,258.979464470244,258.979747740825,1399.88911574708,2869.23554529556,259.094259604988,259.094542875569,1400.00391087927,2869.35034042512,259.208731728171,259.209014998751,1400.11838297007,2869.4648124822,1078551.52762625,7038165.67644367,29981291.7572891,62649699.0430701,2.23063518450453,6.76582708020406,28.22380571897,60.7122412902056,61.8437787979626,88.2027902348602,53.5577794652131,82.0918276666132,195.30663876939,226943147.2787,273284635.629147,302844678.079219,648855101.446115,110.869026473126,4627.3690644701,0.0178349113582364,0.0563723511719445,0.304046710009904,0.621746027459915,7.60865684218639,8.24353419876253,7.97254005755725,9.2265550186229,370.250079224983,401.14428255758,387.957250426699,448.979734199335,-598.484431920537,4627.3690644701,4610.86971291611,4627.3690644701,-853950.884711849,12266057.5316861,27483379.025789,58564606.5188591,-1273945.02038575,18298807.5684581,41000383.6053081,87368126.412477,696592457.63738,1.69714583608066e-06,878229.276376441,5770700.41684639,23804781.0701877,49300907.0825977,0.000893453149877485,0.00153421269339748,0.00123092381224617,0.00305990917279678,0.0296827114231123,0.00288683046028205,0.000342715029668521,0.00019743692118754,2.83951827986219e-08,5.37413245102325e-07,3.04316186048645e-05,4.3453541876602e-05,30,2,"30",0,2,0.9,0.2,0.05
2028,455915027.032785,-88834127.4709676,-884295947.053821,361254289.216569,118296862.44835,825242.882282625,257852.799353441,163153991.384391,1001.55848902486,3.85627515085339,1.20491962314692,1366.21719464821,13239.4523568354,1779.66541613872,808.355986597315,17468.9695232996,118195.190328359,214000,214000,119604.00258564,32456.7801613181,4871.81805834837,124155.756094484,101977.691477755,100599.421994674,132342.146198177,4420.27394344706,6232.90505279608,4961.82203002819,3683.71413211691,2012.78016259258,200,1471.19196955654,2749.39452273122,2012.48967281206,200,1470.9796432229,2748.99772280924,2010.86919013432,200,1469.79519141509,2746.78419433695,15099065.1980136,380336.061496168,119606.067645939,57564929.1491251,15.7831181849754,1.82554117892534,0.801260791424694,56.379128843377,97.1241427599735,83.6894631364589,38.3335605987556,80.6170770097368,191.185695054286,320679773.76311,238773551.018311,119477270.229355,613652644.114128,72.5100792907623,4869.71503190276,0.421196484010845,0.00336125793241456,0.00107499912522279,0.574367258931518,7.739210393271,7.17629820898807,6.22318323087817,8.2342393636367,376.603035289997,349.210778660433,302.830595735229,400.691980198162,-215.414289006265,4869.71503190276,4777.89816356727,4869.71503190276,44791222.4714112,-6618637.60001897,-60876271.1018325,48085854.7193571,66820651.9203959,-9873847.03644545,-90816724.7300193,71735665.6775269,-155960758.275435,0.000390204822820235,11875468.0127842,412179.152644395,136977.558918408,45453088.2316679,0.00100578342391515,0.000585301347999545,0.000187191358039948,0.00152303186727198,0.000905283511228301,0.0296827114231123,0.0296827114231123,0.000914043984163017,6.78924648409593e-05,2.83951827986208e-08,2.83951827986208e-08,6.05535366552968e-05,31,2,"31",0,1,0,0.4,0.05
2028,72255533.0271542,60252545.954581,72496797.0712929,528422159.195985,20113816.8650048,19593784.2285276,80642879.0155437,171241080.497974,128.158763128891,120.397214798133,656.833199764703,1435.48395382727,2685.08482739938,2849.2960518811,8582.23736207645,18240.6451617954,152184.89665483,157933.746125091,121430.830783351,117789.575757243,31485.6365346713,5022.50648312289,103720.876385271,104065.918394131,115111.941070083,134085.634760761,4951.53838527628,4951.53757707747,3802.97331495921,2331.53454883603,399.279965455701,399.280773654505,1548.36289753226,3019.2838018956,380.103491789668,380.104299988471,1526.74266942094,3000.10732822046,358.389680938018,358.390489136814,1504.42127797377,2978.39351725545,2870515.38893496,7495544.78887992,30117201.5502925,62314976.3404392,3.10010359421273,6.50223722012591,28.2972479714236,60.8202347561387,82.5235731261799,87.9730310634467,53.5998238119545,82.175016461885,195.345488311698,231469422.550194,272313124.953547,303387088.002044,649961481.774776,90.7721684120004,5072.62899294003,0.0771975411219571,0.0772363267414782,0.287526331904567,0.558039800231998,7.63930218773609,7.82120281785184,7.56272027798609,8.8182907885276,371.741333444091,380.592925007271,368.014728507076,429.112907941722,884.959451528521,4732.35686607489,5199.59496530405,5072.62899294003,15258069.5682141,13684885.8775634,24987653.5142331,52812514.1964322,22762365.0201905,20415450.7365512,37277198.6486356,78787013.0227677,733427035.249013,0.00541216476759228,2812365.0044301,7282870.71336627,24530024.1380358,49232580.030517,0.000918972834450677,0.00108125536523817,0.000856154910461379,0.00234047116010687,0.006532700512337,0.00885971363240144,0.00214965407898697,0.00113552201329833,4.2970200734693e-06,2.69421958091317e-06,5.22054724029137e-05,7.01658288572424e-05,32,2,"32",0,2,0,0.4,0.05
2028,439867660.363148,-87379824.7983925,-883223521.651313,377159309.422426,115606034.591229,1018723.98134545,360619.168780835,166005884.413345,982.71312769826,4.7603924361937,1.68513630271418,1387.4888703964,13233.004691091,1787.20218862685,813.495005433399,17537.646670049,117789.779887633,214000,214000,119914.820919007,32535.4960820338,4882.96216451437,124038.585807026,101991.893981665,100611.915342188,132458.375966756,4423.73342168591,6238.01434183369,4965.72543059197,3686.5698313895,2014.94823688372,200,1472.77666993554,2752.356044159,2012.25498747214,200,1470.80810576745,2748.67715000148,2009.54994872671,200,1468.83092447683,2744.98215198397,15108564.2401427,453271.001616097,159688.033363671,57937616.0546983,15.7986457850097,1.86299128415515,0.820957627045935,56.8546014387438,78.2647995357243,83.716307913763,38.3485658108319,80.718866251674,191.218431383051,320045358.205627,239026608.803785,119657273.740854,616409676.507159,91.5200831658842,4880.67017589611,0.420644285218981,0.00419226505130658,0.00151556970966829,0.573647880020044,7.74329830290054,7.56894869416421,6.61522558188259,8.63743134427557,376.801959869669,368.317813746854,321.908037986813,420.311982239353,-164.965132436406,4880.67017589611,4780.31421566632,4880.67017589611,44111494.3348907,-6222999.3299073,-60625103.5942045,48465682.8267631,65806616.6986529,-9283624.09376079,-90442026.8388948,72302302.6290136,-153576376.664131,0.000517571851631059,11820138.2650418,508816.006080606,191569.506178118,45508696.8870549,0.00100945494033155,0.000861145478268974,0.000311317625796467,0.00206166953587239,0.00102821900233701,0.0296827114231123,0.0296827114231123,0.0008158755752411,7.01646658245783e-05,2.83951827986208e-08,2.83951827986208e-08,5.90443626505753e-05,33,2,"33",0,1,0.5,0.4,0.05
2028,24767406.0070993,64360230.1495472,79038768.6506145,533038393.068078,4607106.27635132,19149123.8936128,100516874.991063,214241680.383973,21.5285340016447,107.975879919335,787.246799245572,1730.83893263071,2259.41281883794,2839.67094567375,8501.66508216371,18136.8862026461,213999.999999999,176819.225537348,127725.442178028,123460.036706302,31172.7251951188,4642.04229713538,103199.545070468,104083.04307678,115015.173495071,133946.208694884,4540.73238047829,4540.731843481,3397.97768563218,1927.49803365398,261.555241525459,261.555778522749,1404.30993637145,2874.78958834953,261.658092558699,261.658629555988,1404.4127874016,2874.89243937656,261.757052879201,261.757589876486,1404.5117476833,2874.99139961829,1165584.81325563,7023098.90911055,30003555.2696286,62698534.0588887,2.32830596268055,6.65053072147517,28.2724190546305,60.8282611821766,70.9438313704625,88.0986663076522,53.5765994629716,82.12923706867,195.322946740656,227594108.582874,272628308.178791,303076786.692341,649671500.459208,101.990700325427,4641.73416853304,0.0185664188616528,0.0567401952574106,0.304015723519348,0.620677662361588,7.61555559957844,8.05691020387172,7.79181091826832,9.04759310043885,370.585784399226,392.06284409521,379.162665583685,440.271145316929,-608.756402384573,4641.73416853304,4627.37487318466,4641.73416853304,-469971.114314406,12238525.0888308,27304961.7184587,58360539.2479243,-701114.515512219,18257733.9902201,40734216.2597461,87063693.8177162,701204797.87534,-1.62267927832654e-05,921421.255270264,5796497.91395869,23816121.1633033,49311107.9701377,0.000899153291691636,0.00132038814385771,0.00105375536892872,0.00272882511820282,0.0296827114231123,0.00301724437983952,0.000376075336463243,0.000209695249418131,2.83951827986234e-08,5.81343145581282e-07,3.13137605149763e-05,4.42747026659039e-05,34,2,"34",0,2,0.5,0.4,0.05
2028,428592775.740544,-85963854.9729437,-882006991.112156,389463393.049891,113942933.410774,1204265.90906908,464166.499494101,168480687.558299,970.813255087735,5.62741079004245,2.16900233408458,1405.42236714156,13219.3659585897,1794.88292184297,818.747834284079,17575.2764907411,117523.172157873,214000,214000,120164.328394759,32579.8052408113,4888.33035689459,123942.021167423,102005.344916619,100624.103929195,132528.318887378,4422.61516795684,6236.36279754732,4964.4636818729,3685.64674526489,2014.3785535016,200,1472.36027393138,2751.57787454088,2011.68114071635,200,1470.38866664809,2747.89329334561,2009.5692939395,200,1468.84506438253,2745.00857693741,15116004.0893255,532411.942162702,203339.999576159,58214671.6670305,15.7993487879163,1.90362234805771,0.842536610871572,57.1641679147521,63.305957947866,83.7408386540752,38.3630839303545,80.7971148312982,191.250216423792,319578252.479592,239281435.99302,119840652.249343,618421646.839862,106.608400915517,4886.0705282064,0.420138941051961,0.00497035189579924,0.0019536159901787,0.572937091062061,7.74662667507092,7.8810066081014,6.92668621482641,8.95611979796629,376.963924075092,383.503078341442,337.064237880535,435.819900085359,-124.3322064522,4886.0705282064,4785.76352337341,4886.0705282064,43727931.849538,-5843595.03802947,-60413310.0077753,48870666.7126901,65234408.7099151,-8717619.40074634,-90126067.9358577,72906467.5921862,-149914677.294665,0.000429005973608818,11793010.6044438,601487.528842002,246576.318705209,45598218.0754096,0.00101245130626426,0.00113876955674282,0.00044759776808997,0.00256914164874728,0.00111762292608493,0.0296827114231123,0.0296827114231123,0.000744279974073417,7.1700211903558e-05,2.83951827986208e-08,2.83951827986208e-08,5.78601433147237e-05,35,2,"35",0,1,0.9,0.4,0.05
2028,13510819.6772345,68176542.5491869,82568162.0153472,532336933.395611,4391146.38188221,19209044.7981235,101652492.892755,215720694.995872,20.5193756162732,107.73866402759,794.028663210814,1739.79750913365,2215.15836639664,2859.22060638634,8472.12138555643,18092.9139800061,213999.999999999,177786.870096443,128077.351972981,123690.588899787,31088.9985503338,4627.7279632492,103112.897641663,104126.166362961,114972.839862303,133872.230377082,4528.19121372772,4528.19093045714,3387.28156245079,1917.93513290222,258.979464470244,258.979747740825,1399.88911574708,2869.23554529556,259.094259604988,259.094542875569,1400.00391087927,2869.35034042512,259.208731728171,259.209014998751,1400.11838297007,2869.4648124822,1078551.52762625,7038165.67644367,29981291.7572891,62649699.0430701,2.23063518450453,6.76582708020406,28.22380571897,60.7122412902056,61.8437787979626,88.2027902348602,53.5577794652131,82.0918276666132,195.30663876939,226943147.2787,273284635.629147,302844678.079219,648855101.446115,110.869026473126,4627.3690644701,0.0178349113582364,0.0563723511719445,0.304046710009904,0.621746027459915,7.60865684218639,8.24353419876253,7.97254005755725,9.2265550186229,370.250079224983,401.14428255758,387.957250426699,448.979734199335,-598.484431920537,4627.3690644701,4610.86971291611,4627.3690644701,-853950.884711849,12266057.5316861,27483379.025789,58564606.5188591,-1273945.02038575,18298807.5684581,41000383.6053081,87368126.412477,696592457.63738,1.69714583608066e-06,878229.276376441,5770700.41684639,23804781.0701877,49300907.0825977,0.000893453149877485,0.00153421269339748,0.00123092381224617,0.00305990917279678,0.0296827114231123,0.00288683046028205,0.000342715029668521,0.00019743692118754,2.83951827986219e-08,5.37413245102325e-07,3.04316186048645e-05,4.3453541876602e-05,36,2,"36",0,2,0.9,0.4,0.05
2028,263605423.217776,-29554135.5577,-546210028.854248,394529721.389363,56147693.3437603,10947.9379939578,21572343.9245944,90052672.1580935,487.95041616906,0.0511585913921795,208.149595950769,851.528876713427,11398.6606785015,1969.19496712874,4629.36895642705,19034.1098565793,115125.659416495,213999.999989809,103738.013481625,105688.85292202,35366.5145060611,6086.70066781856,119366.207275851,102439.697831957,106439.073902606,133444.84649402,5381.48079868322,7034.75079744425,5428.61485985276,3859.40593635252,1849.89642842873,200,1802.84816699183,3369.20060618431,1862.726160876,200,1815.35160192478,3392.56728859649,1877.50832689058,200,1829.75781434511,3419.4899216324,43759923.8632777,211409.661093657,15069569.9162301,66153706.3518323,41.6467325160788,2.75390783162489,15.5589821262265,62.1200979235778,122.743705223296,85.415164274897,43.7958095708317,80.5819284097925,196.81495721507,491018250.791563,247501685.776944,197841554.311734,631795541.213554,77.2590335381608,6054.26621485947,0.306334921767505,3.29672756463272e-05,0.137147780712568,0.556484330244281,9.01046498325909,7.44411227279607,6.85197743180142,8.56476709121306,438.464428492606,362.243062859753,333.428782450289,416.776017086601,1480.9546560345,5415.95522778886,6116.42685191293,6054.26621485947,21936728.2162167,-8264727.79083508,-37673456.1127594,32905547.3524029,32725752.9383961,-12329525.03765,-56202192.2745189,49089308.229719,82370980.1951919,-0.00241954677331311,32406293.2304431,5468.10145526042,11459743.76989,49913439.2860651,0.00266324120001184,0.000765029727286467,0.000411501786896586,0.00195628735130679,0.0258261854339104,0.0296827114231123,0.0296827114231123,0.0296827114231123,8.711024473244e-05,2.83951828221177e-08,0.000219612461639609,0.000187439110174477,37,2,"37",0,1,0,0.3,0.15
2028,33647145.1817887,57980857.9622396,73672580.8102838,528831266.631402,19913057.7660553,19760162.4350079,81018396.23354,171692100.939945,122.363714612376,121.419669602792,659.299469943656,1438.09590202377,2704.59475459353,2825.14289772673,8574.52991344647,18217.6215252671,157935.942110475,157882.599824167,121526.641503787,117872.083620535,31450.5678472164,5019.94176526162,103738.375802529,104030.477358692,115099.567830105,134043.63022988,4948.30643134282,4948.30583215307,3801.06863045078,2331.93666557471,399.821996273784,399.82259546354,1547.60144353701,3016.19176204157,380.803306846449,380.803906036205,1526.04004069462,2997.17307260562,359.181426839012,359.182026028762,1503.7194236322,2975.55119249083,8977195.71035326,7420426.18839051,30114561.9731989,62282012.2850509,7.28093182958099,6.35431380097193,28.2829005567785,60.7591697987438,89.3194392934998,87.920602142624,53.599441004905,82.1606530073115,196.981405062583,270721354.913562,271758563.150523,303357383.91228,649604361.798179,90.7212513125621,5070.45629165547,0.0774437949466726,0.0774546131247616,0.287478312299754,0.557623279628811,7.89744560154579,7.84965738634913,7.59498938989491,8.84931254972227,384.303027498226,381.977572318741,369.584997936829,430.622479181201,893.740866954271,4727.18325584861,5197.6340689908,5070.45629165547,12699992.4195676,13711945.9306634,25068455.0473772,52907403.1520732,18946162.3513679,20455819.5920854,37397740.3713872,78928570.7103263,694131850.585714,0.00541375361704645,8767795.89904999,7298948.55946808,24540607.2727842,49225574.4595664,0.001154949642665,0.00110835815076532,0.000882236720441158,0.00239070147104422,0.00828872488092742,0.00860102460117667,0.00209460629983964,0.00111434389615287,2.69373919982839e-06,2.70543231590556e-06,5.18008927625815e-05,6.96973077409835e-05,38,2,"38",0,2,0,0.3,0.15
2028,197681493.304765,-31198218.4629518,-502649924.650992,399384218.195258,44940365.92396,12857.5863550582,27663390.0805219,89871247.6567365,397.155866648413,0.0600821807499463,264.606732910175,847.340529470814,10653.3035271022,1960.85139554859,5256.19030946543,19088.4026999371,113243.034157532,213999.999994332,104714.403469754,106017.804276817,35255.4111432635,5990.4448568709,118427.324453525,102427.921849918,107279.056810734,133563.887141431,5292.43402819692,6913.85450080111,5338.75806302647,3796.51691037883,1817.75783093168,200,1771.52694776203,3310.66685234548,1831.69167435917,200,1785.10641291281,3336.04444268023,1847.75843994003,200,1800.76455378589,3365.30670596295,37231097.7887316,195605.655777846,18796807.176395,66093553.6025961,37.727399633073,2.68604314301419,17.7417162381151,62.3391870573727,90.5618985076336,85.3712758291766,44.2602215797077,80.628899779285,196.82820684093,473118337.795756,247185455.105006,208605508.98818,632831042.512958,108.770987124218,5955.75166214472,0.262337693370811,3.97873528879026e-05,0.178019574206106,0.559602945070196,8.91642927158186,8.08966017482437,7.55422084551772,9.21807908157039,433.888492105854,393.656512937338,367.60113178297,448.567280801805,1280.97701151577,5405.33920803526,6012.5974329203,5955.75166214472,6463647.56666364,-8261252.81201225,-25621336.6678323,33666275.3307213,9642629.07679772,-12324340.9784183,-38222542.8276541,50224181.015961,63217568.3860795,-0.00261850620774474,26964219.554376,6421.90216075689,14695452.8092736,49459342.9226364,0.00250183117298164,0.00135630728081944,0.000849378168266194,0.00304366372385792,0.0296827114231123,0.0296827114231123,0.0296827114231123,0.0289457585271248,0.000101498684248178,2.83951828116899e-08,0.000202873060172878,0.000182498657764822,39,2,"39",0,1,0.5,0.3,0.15
2028,-12495197.7614374,65565673.5246415,80673464.9723328,532475497.635354,4758034.26891919,18915450.5342958,99519239.6201617,211676894.819313,22.233804994951,106.788251106776,780.403051822064,1713.19675695768,2265.89383757937,2840.63968925444,8490.79829042593,18111.6978743671,213999.999999999,176583.949941661,127545.658317507,123224.021268472,31119.1515565084,4637.79182703611,103186.749544423,104085.298213946,114998.650894764,133897.269646495,4536.74993913096,4536.74959771722,3395.27829898697,1926.02199441887,261.495321551002,261.495662964741,1402.96699034562,2872.22326626287,261.581303601362,261.581645015101,1403.05308646413,2872.30924830723,261.661881112181,261.662222525918,1403.13349519296,2872.38982574208,3659043.42853483,7013862.07661346,29948084.7907417,62555350.6567821,4.79215400222888,6.65702846787301,28.2394635107251,60.7261146052571,74.0536415686847,88.1149756120704,53.5779404554177,82.1091408609481,196.90772843276,258061820.052689,272698506.861751,302974127.510844,649044659.485731,105.042358141886,4637.55054029458,0.019125146402383,0.0567568032578313,0.303807733887424,0.620310316452361,7.8253735967539,8.15265794358231,7.88644029144843,9.14036005909108,380.79588214556,396.72209065459,383.76749054079,444.785342040852,-479.987482139819,4637.55054029458,4626.12076344076,4637.55054029458,-1403734.91388042,12201076.8844124,27143828.2607679,57914815.0544029,-2094126.41346815,18201867.8339864,40493833.3879467,86398751.4574846,666219438.370891,-2.94747700389497e-05,2854820.56135152,5787333.17550404,23763185.7376069,49177958.0909202,0.00108519837970616,0.00142730612409985,0.00114409987066833,0.00289733285853985,0.0296827114231123,0.00320939967559266,0.000399679758330373,0.000226873845093463,2.83951827986219e-08,5.92556272812468e-07,3.17742524492416e-05,4.51313981222344e-05,40,2,"40",0,2,0.5,0.3,0.15
