"","Scenario","MelhorEstrategia","CasoInteresse","sNPVProfit1RegretPerc","Lever","aFractionalDiscardRate","aReferenceIndustryDemandElasticity","aReferencePopulation","aInnovatorAdoptionFraction","aWOMStrength","aPopulation","aVolumeReportingDelay","aCapacityAcquisitionDelay","aSensOfAttractToAvailability","aSensOfAttractToPrice","aLCStrength","aRatioOfFixedToVarCost","aNormalProfitMargin","aNormalCapacityUtilization","aWeightOnSupplyLine","aSensOfPriceToCosts","aSensOfPriceToDSBalance","aSensOfPriceToShare","aTempoMedioRealizacaoPeD","aCustoMedioPatente","aTempoMedioAvaliacao","aTaxaRejeicao","aTempodeInutilizacaoPatente","aPerfSlope","aSensOfAttractToPerformance","aInitialReorderShare","aPercPeDAberto2","aPercPeDAberto3","aPercPeDAberto4","aOrcamentoPeD2","aOrcamentoPeD3","aOrcamentoPeD4","aDesiredMarketShare2","aDesiredMarketShare3","aDesiredMarketShare4","aSwitchForCapacityStrategy2","aSwitchForCapacityStrategy3","aSwitchForCapacityStrategy4"
"149",101,8,0,0.14421001402524,37,0.446071069340842,0.128469470195705,25608.7682549842,0.00583999814440962,0.470449067794369,131596.198717443,0.346983260716661,0.980001675814856,-4.10706897253636,-6.71072911391035,0.903828621246503,4.28333392320899,0.189110070412164,0.917904064204544,0.561910168363829,1.03735120004741,0.204621654674411,-0.0804271180590149,7.22782947761589,3695824.38899553,1.50268818966346,0.268563969157171,7.33119742777199,0.0292596235686603,-3.37523717890028,0.138096664392971,0.270944344224408,0.940823162682354,0.195046546041267,0.122006531212595,0.10799925209803,0.111579956836184,0.391801728220284,0.195593395807111,0.368201857236703,0.844483229383756,1.86170704440561,2.32933958488372
"150",101,14,0,0.14421001402524,37,0.446071069340842,0.128469470195705,25608.7682549842,0.00583999814440962,0.470449067794369,131596.198717443,0.346983260716661,0.980001675814856,-4.10706897253636,-6.71072911391035,0.903828621246503,4.28333392320899,0.189110070412164,0.917904064204544,0.561910168363829,1.03735120004741,0.204621654674411,-0.0804271180590149,7.22782947761589,3695824.38899553,1.50268818966346,0.268563969157171,7.33119742777199,0.0292596235686603,-3.37523717890028,0.138096664392971,0.270944344224408,0.940823162682354,0.195046546041267,0.122006531212595,0.10799925209803,0.111579956836184,0.391801728220284,0.195593395807111,0.368201857236703,0.844483229383756,1.86170704440561,2.32933958488372
"151",102,13,1,0.517833750847234,37,0.211527909544452,0.572012073724763,52990.2193098387,0.000859716849827673,0.380380072728614,156487.874841357,0.319655018771446,0.564679327763151,-5.79098879585974,-4.92480213871226,0.717688751004403,3.13297842563828,0.172291026466759,0.978561869564466,0.903482548742322,1.47966520284885,0.17388161017996,-0.123854530776967,4.00762250099797,2837855.8539378,2.52958811680786,0.568581076628063,8.98975854060845,0.0247005949950932,-4.39807847585995,0.239779712955945,0.600141230013687,0.825371071374975,0.436095999983372,0.0725288654747419,0.0579304975749692,0.0823254759014817,0.399512417448149,0.187380989253143,0.347405500526796,1.78502170808036,1.58910565866993,2.02888249656793
"152",103,13,0,0.157159735278784,37,0.330768565425494,0.934906613221392,91119.4953003142,0.000143491951175965,0.550300709623843,83901.6760544191,0.272096829040675,0.95102123284596,-5.35509313601535,-5.79650110748597,0.764443213223829,2.09937772890902,0.12461698985158,0.899338199573453,0.554084722112166,1.18280162375304,0.262446840614139,-0.0630378855818417,5.57481567035429,2161806.14938145,2.75358845202019,0.495903366711456,10.8025068045245,0.0437573894099332,-3.966917225332,0.185725545547041,0.973510155061958,0.398650072382297,0.799330978710204,0.054888896074146,0.0883484098715708,0.149549784490955,0.335318549063388,0.205311914207297,0.403631150171137,2.38957127330744,1.69658591810422,1.16967748098188
"153",104,38,0,0.0582146193801449,37,0.461230131085302,0.115456748509314,68185.8097510121,0.00202442507539876,1.04538971891138,177075.249624039,0.374177856715396,1.28344111169688,-4.49055483123288,-8.57314132234082,0.925484984762617,3.30764421394793,0.135253113475163,0.711052624306874,0.877031022270676,0.516144120263634,0.235661018279498,-0.141768667896627,4.67266008140868,4209236.94799072,1.21508980862796,0.30646956135286,12.8025971413823,0.0447023476168979,-5.30345600177534,0.215350542756775,0.799666912812972,0.537080799946561,0.980580701299477,0.0758286096159136,0.0535614891619189,0.0729512021275004,0.327236693133879,0.223963113804086,0.313936136314739,0.695961910700158,1.69281518237182,1.13605764842215
"154",104,44,0,0.0582146193801449,37,0.461230131085302,0.115456748509314,68185.8097510121,0.00202442507539876,1.04538971891138,177075.249624039,0.374177856715396,1.28344111169688,-4.49055483123288,-8.57314132234082,0.925484984762617,3.30764421394793,0.135253113475163,0.711052624306874,0.877031022270676,0.516144120263634,0.235661018279498,-0.141768667896627,4.67266008140868,4209236.94799072,1.21508980862796,0.30646956135286,12.8025971413823,0.0447023476168979,-5.30345600177534,0.215350542756775,0.799666912812972,0.537080799946561,0.980580701299477,0.0758286096159136,0.0535614891619189,0.0729512021275004,0.327236693133879,0.223963113804086,0.313936136314739,0.695961910700158,1.69281518237182,1.13605764842215
"155",104,50,0,0.0582146193801449,37,0.461230131085302,0.115456748509314,68185.8097510121,0.00202442507539876,1.04538971891138,177075.249624039,0.374177856715396,1.28344111169688,-4.49055483123288,-8.57314132234082,0.925484984762617,3.30764421394793,0.135253113475163,0.711052624306874,0.877031022270676,0.516144120263634,0.235661018279498,-0.141768667896627,4.67266008140868,4209236.94799072,1.21508980862796,0.30646956135286,12.8025971413823,0.0447023476168979,-5.30345600177534,0.215350542756775,0.799666912812972,0.537080799946561,0.980580701299477,0.0758286096159136,0.0535614891619189,0.0729512021275004,0.327236693133879,0.223963113804086,0.313936136314739,0.695961910700158,1.69281518237182,1.13605764842215
"156",105,2,0,0.20122021538871,37,0.424182208564986,0.373573374643456,49112.974210293,0.00482339271663688,0.615372955039144,252304.212211607,0.304515673104906,0.616873212847859,-2.50521998046897,-8.94018597798422,0.855000573385274,3.06632915428374,0.187312395523069,0.892961650119978,0.786232428551302,1.06316567040863,0.355452160561981,-0.10375534042099,5.9690688767645,1655458.06634123,1.02413130180445,0.579120887454599,5.7438773460337,0.047578779961681,-2.00061915604863,0.74347364832036,0.724828197684838,0.790603953970131,0.999512422148837,0.121547504120157,0.116961047320627,0.146605569169391,0.400865644322842,0.15252024655891,0.337198871883494,1.47735018902788,2.23492899809444,1.81248367271193
"157",105,8,0,0.20122021538871,37,0.424182208564986,0.373573374643456,49112.974210293,0.00482339271663688,0.615372955039144,252304.212211607,0.304515673104906,0.616873212847859,-2.50521998046897,-8.94018597798422,0.855000573385274,3.06632915428374,0.187312395523069,0.892961650119978,0.786232428551302,1.06316567040863,0.355452160561981,-0.10375534042099,5.9690688767645,1655458.06634123,1.02413130180445,0.579120887454599,5.7438773460337,0.047578779961681,-2.00061915604863,0.74347364832036,0.724828197684838,0.790603953970131,0.999512422148837,0.121547504120157,0.116961047320627,0.146605569169391,0.400865644322842,0.15252024655891,0.337198871883494,1.47735018902788,2.23492899809444,1.81248367271193
"158",105,14,0,0.20122021538871,37,0.424182208564986,0.373573374643456,49112.974210293,0.00482339271663688,0.615372955039144,252304.212211607,0.304515673104906,0.616873212847859,-2.50521998046897,-8.94018597798422,0.855000573385274,3.06632915428374,0.187312395523069,0.892961650119978,0.786232428551302,1.06316567040863,0.355452160561981,-0.10375534042099,5.9690688767645,1655458.06634123,1.02413130180445,0.579120887454599,5.7438773460337,0.047578779961681,-2.00061915604863,0.74347364832036,0.724828197684838,0.790603953970131,0.999512422148837,0.121547504120157,0.116961047320627,0.146605569169391,0.400865644322842,0.15252024655891,0.337198871883494,1.47735018902788,2.23492899809444,1.81248367271193
"159",106,43,0,0.0321206579122709,37,0.391366136403599,0.744135412147734,88097.7609977999,0.00184005485221278,1.51318977470417,136600.166104124,0.277422809353156,0.753030165003147,-4.96955515074544,-8.02172102772631,0.890351122612948,4.01891396667226,0.10391596100328,0.785589850200806,0.851594221400446,1.14695130814333,0.239446461768821,-0.0649734395700507,7.4737218553375,3405584.94570781,1.52229247240815,0.245939597921912,8.03306032295805,0.0445292615858295,-5.78626532133669,0.543089662129304,0.4221536292159,0.763414440371562,0.582092449056217,0.0803206353023415,0.14447783713392,0.124651907388121,0.316189165120275,0.163181162326742,0.381753985168249,0.850467657756724,1.63300460276892,1.02077131365244
