Year	Link
2014	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905867100&partnerID=40&md5=61a4a2fe49b4083d24d7c3917f8c935c"""
2014	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906787422&partnerID=40&md5=e24fa7a704729c05d96aae76320c3f21"""
2014	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908556808&partnerID=40&md5=8d5e96a23586c20985326a801ad9212a"""
2014	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906043454&partnerID=40&md5=83b83d6e48103ec3ff361e42a74b4ace"""
2014	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902242364&partnerID=40&md5=8ebfadb0600faa50f1a488afa6e57337"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890373580&partnerID=40&md5=cdffba3d40c74dcdde991528f91378e2"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892146487&partnerID=40&md5=22ba02a2fc144e13976e0f87614077e1"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891667012&partnerID=40&md5=0ecb4aca753dad9680f754a35a0ff783"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893298822&partnerID=40&md5=246062608a6f25b3b67f678cb44e428f"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887186137&partnerID=40&md5=e632e597824e393a8cec2226a2cb654b"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890068069&partnerID=40&md5=f06dc2d82ef50da59c2db47c6a60b08f"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886238019&partnerID=40&md5=1041454f29145cd78a82de9f96d13b51"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885647371&partnerID=40&md5=6fec98a2989cee7f90ff4c4c7ce53b2e"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892717180&partnerID=40&md5=fc9f252ed036af9d35dc158de917ee21"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883513819&partnerID=40&md5=6d93cbc57975ba0210a4113bdff6f1a1"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881002100&partnerID=40&md5=634143931145f90a6875156f3ba4eb70"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882701939&partnerID=40&md5=1bb091990e98779fe3efaeabf95d7585"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880485424&partnerID=40&md5=0e957345eb00083c1c292f9b52029a8b"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883467071&partnerID=40&md5=34de130a3fc92752c44350cd61c83637"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878734475&partnerID=40&md5=8643ffedb4f12f1bfe6e13808b3a0cc1"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897541484&partnerID=40&md5=9c9ba9d799530712dc9ccb13488cef06"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879102759&partnerID=40&md5=f88b01c4b8f3b07840c471bae1926211"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894795856&partnerID=40&md5=189c07d8c03570cdd52e61e9fb6a833a"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876330154&partnerID=40&md5=36bfa831456b1a5b884f15bf19b1afd5"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880549299&partnerID=40&md5=87d91e9ddbc9e63aa6b057ba85e7fe3c"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894696505&partnerID=40&md5=0c6a4924b3eb4662ddb24ad0e66e152d"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876541817&partnerID=40&md5=2bf2a0995377c0c7969c5275f75885bf"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872439208&partnerID=40&md5=ecd055366427e3646d575e45be78c82b"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875831842&partnerID=40&md5=81defcab1d8aeb09bfa386780f6d2dd6"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873652262&partnerID=40&md5=5b1a09f25606d7a979bc28bc7b177640"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875274954&partnerID=40&md5=413177de98243c5f9fa65b0fe82e08f2"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901708502&partnerID=40&md5=0513518684d75f410ac4844311e2d678"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899837658&partnerID=40&md5=ee96c8fe8b237ce2ec1affa729f7ebb6"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885001236&partnerID=40&md5=98dc9f9f5c9e4398df2b40c76b3ccc5a"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877915006&partnerID=40&md5=b702219669119df3bee574dd44f9b78e"""
2013	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870233100&partnerID=40&md5=5bfb65094a1b2536289bafb796cbdfbf"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858119707&partnerID=40&md5=85a07622f245a1701fcfad05121f298f"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874886587&partnerID=40&md5=07b2cd1a61b02288a62f906cacb084c1"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874010973&partnerID=40&md5=9bdaab99115f7c03e42396205fad21dc"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874247166&partnerID=40&md5=17970319333e9bc89908674b02f45523"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896872857&partnerID=40&md5=93797fa1ad7e338e92538f58b1af1184"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866411297&partnerID=40&md5=ec9c81c8761365a7f3389132914c74bb"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896888875&partnerID=40&md5=42af0d909ab3cac3b5b43687cb286867"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859599443&partnerID=40&md5=db512703d93c9f0241685dc0637cc3ed"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860521964&partnerID=40&md5=02a01c4389b4b14597a92af2b1ae90fe"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861777230&partnerID=40&md5=b1a22e72ba16e5ca54ba082512a38252"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860126050&partnerID=40&md5=844ce4d31b2a7ac25dc127dd6b0a231c"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863191543&partnerID=40&md5=322cc5091bec42ae652a02116254e6ee"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865790948&partnerID=40&md5=745c2a161b590346aaa66cd0e7f08ea2"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855874287&partnerID=40&md5=996d1e96356d8e3aaab4aeebd9549b56"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857373586&partnerID=40&md5=dcf9b297a544afba282fadab09ebf9ec"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859769700&partnerID=40&md5=359733f08321a79a99535be3c74f533e"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-80255131411&partnerID=40&md5=72dfca23229b19e19210b828d639cb15"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858407804&partnerID=40&md5=3265e2d3e8fd5ca36de73655afdb7496"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84555206065&partnerID=40&md5=48a53cdffc540ffeb2af31f1e0420a8a"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901047916&partnerID=40&md5=36427c8e2b755662a9a169f94a74da29"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860704295&partnerID=40&md5=a101c57e06200c33a84c937347f369d7"""
2012	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916597404&partnerID=40&md5=5e07222e4be77137f72627fd18516345"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-83155172677&partnerID=40&md5=1874b582ffb33fd222938fae4bf4a9dd"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-82255165239&partnerID=40&md5=4dced14f7e9bae98c77aaa941d6457c7"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879270426&partnerID=40&md5=70381c9e6c3a85292bfd1a4b0346929b"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861765062&partnerID=40&md5=76c77ef7a8119dd198a9f3472d4a74db"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863420888&partnerID=40&md5=fbc8797869e296dd23c8a3d0dbc1c6bc"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054968925&partnerID=40&md5=6ed99aa7b88549b7defc8a97d881a74e"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-80155214515&partnerID=40&md5=97b546bfecf4fd6803c000272711b678"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864425762&partnerID=40&md5=fb63569a1ffa0783b477f7f296080fdb"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-80455176398&partnerID=40&md5=c9443945f7ee00e7cf50d5be695ca01f"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053023976&partnerID=40&md5=c39b68d0373d225cb5030b33bf3927ff"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053208893&partnerID=40&md5=bdf77b0020e8e2ba541580598baf391d"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052191357&partnerID=40&md5=e7af506105d571eeff4b258864804f05"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961094519&partnerID=40&md5=61c14f7b19c32e9a674d76588fa457ac"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960512218&partnerID=40&md5=9c6884f42494d7aed331747e839037bc"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958729462&partnerID=40&md5=77ac4262c78a8c0939ab292d63cf8402"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953753719&partnerID=40&md5=213ff64664e7b4872dda7c35bfb23553"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953747225&partnerID=40&md5=dbc0fdbbf86dbdf5054fd058f7ef8595"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952293656&partnerID=40&md5=6e96587596dcd4b1949ac8833db5b83c"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650528444&partnerID=40&md5=ace4824fd2f95c88d7adbeb00ce77c53"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953818725&partnerID=40&md5=69c9407efdae517d1668c73b57828744"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857182400&partnerID=40&md5=17b1bd62a0bb9c3541de95efe7cb2264"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893334539&partnerID=40&md5=d82aafdf7bcd21835fb1397c1a4adae3"""
2011	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959611562&partnerID=40&md5=158fd8821d99b9cd3a1e9d9e3fd7f655"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650594428&partnerID=40&md5=8d89bbe90d2d82fa8e216c49ad8c324a"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960794317&partnerID=40&md5=7820eb92e3d69b74e0771d701e7973d7"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149284202&partnerID=40&md5=90c6a79c2d8af2c63af82240404d5122"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956339581&partnerID=40&md5=9a91af2f6f3abbb586310701ab5b02f9"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874370066&partnerID=40&md5=b277e04d66a2492dbfc3f65344ea4523"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957825754&partnerID=40&md5=65ee107ee382d9c4c5b2dd7ada533a4f"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892419430&partnerID=40&md5=868e5c991205e177a7a0b1f73038cf44"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955305184&partnerID=40&md5=77b93964b1126be612cd0ca7f35dc538"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958016742&partnerID=40&md5=347999ce8caf37d19045de889748611c"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957975700&partnerID=40&md5=14feec2f0038dbdf5b2a9fcad923ce95"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956376838&partnerID=40&md5=3042471f3a7184d27d10f6c5c45ea8c6"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249264467&partnerID=40&md5=623671bc0a2975a880a0b60215e6d99b"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953355105&partnerID=40&md5=57dc6c4bc5d0d84795e723fa8b4d573d"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955710529&partnerID=40&md5=31398abe5d3136a8058a02b8962a976e"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955495607&partnerID=40&md5=cc47fb6c772623f561218516570ac1cf"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949551160&partnerID=40&md5=857685405264b2418d1dd9f81ea9c887"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953336330&partnerID=40&md5=23cbac630f0b2f710dd28847a9d07e73"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950219982&partnerID=40&md5=f5e2614897b3b069752f16a2545d52a4"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956484289&partnerID=40&md5=f7f8ddbdfc8dbafd3ee49050ed301b64"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-71749100768&partnerID=40&md5=de3d5fba8463224164ce88c587a5968a"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649173265&partnerID=40&md5=781fc99f8222aa2a210f3e52eb386d6e"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950131260&partnerID=40&md5=2e88b461dd4a8859563954d42f98e72c"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987788972&partnerID=40&md5=0be9ac2f088ffe10aafa8e66fa652474"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951112796&partnerID=40&md5=5d4c70e1bafd160f774fe0de157f5272"""
2010	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049273816&partnerID=40&md5=7ab2f92057040433444f0f6225dd07d8"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450198193&partnerID=40&md5=945da7af8d67146c46e4d78f243fd0ab"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952280846&partnerID=40&md5=a8916ee52dbb41e8e1ff6153e8938d59"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350464313&partnerID=40&md5=3010f30db5de5782ff9790793bb1795c"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349633449&partnerID=40&md5=a116a42952f3e4aee4db8e7bf928202e"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449196774&partnerID=40&md5=c81356546e3e8465ddd27fb00607129d"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449130980&partnerID=40&md5=d0185a472bd8b50ec8d31b4fac0d8f9a"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749304335&partnerID=40&md5=3299e28bbcbee7c7e6f1bfa32591182f"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749248997&partnerID=40&md5=48b6d50591e3d06aa7a54ded4e327db4"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-67249153513&partnerID=40&md5=3839dccdffe8f93e4e958ebed3c58cbf"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-56349152724&partnerID=40&md5=043e968e94d24464d2b818cc3e6486d4"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-56349108935&partnerID=40&md5=858a0e7b6818432951c395c8e693d9a1"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-61349174544&partnerID=40&md5=740dd58831789a6b017b196ef5e31f5b"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549147342&partnerID=40&md5=8c17b8ebf2d58056c670a36b8d09f485"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651558887&partnerID=40&md5=fa2cd6a4d5d636a86a4da1b9dfe45ca8"""
2009	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449688157&partnerID=40&md5=ff5a761846466114916d7950addde3bd"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049120565&partnerID=40&md5=058dd92fa56f472fa89451d6f950d6b9"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-63049087405&partnerID=40&md5=b3b4f779036bf1013098583599af11bf"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149134784&partnerID=40&md5=ac06e3f1e6e3e35b9473f94cf5673d1c"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-54049092431&partnerID=40&md5=31c1f21021d2c68e618dcea95ae5752f"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-51749092816&partnerID=40&md5=d1b3e2ffec818f6d0cde32d34a93a1db"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-44849121951&partnerID=40&md5=d5221ef9b7f0491203b1ae0dfee48ecc"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-40949131891&partnerID=40&md5=839f9653b85abb098a9fd83362714fd4"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-42649122624&partnerID=40&md5=f3d60c54368f6417c2e73fc3e162ab3a"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549085594&partnerID=40&md5=709b4a1f76e44f5407625321592f1e0d"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-45749092522&partnerID=40&md5=5c0441ccc207660c9846412b067285c7"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952969097&partnerID=40&md5=d040a6bbb886051e85906cd2f5106e80"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865765514&partnerID=40&md5=c31dac039c297b7379c0997711ed2415"""
2008	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875963740&partnerID=40&md5=3bef24b0ffe9c9fafabf8d04c0b12918"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149242208&partnerID=40&md5=dee0e24a692fe688548085d2990b2b19"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870512604&partnerID=40&md5=f4dcaa4bd2bf081469aeeed78903295e"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856357841&partnerID=40&md5=4bd2dc9e9bb23af57406cb9b31d7d463"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955371052&partnerID=40&md5=c66c96654fefdf1278065a8b47186993"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547310353&partnerID=40&md5=8290e30ca2214dac866553e8410e06fb"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547586049&partnerID=40&md5=6b20d6dfd0a9ad5ba5abc23311af8dd3"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547580833&partnerID=40&md5=d43cfdf17af2f1d8177454bf833bc4e3"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447097345&partnerID=40&md5=58c32b4b9d9dde960a165803bb45bdba"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-50949115215&partnerID=40&md5=53109e4fbc7b3fbf60326d9c5fcbe647"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249076322&partnerID=40&md5=b7ccb29baddbc8dc7b5c0cec3546b6e2"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845660695&partnerID=40&md5=d51bde8c971eeac799bc8ce1cde87dfc"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846922481&partnerID=40&md5=3a4ac61f2d5dbf84ccaef569c8000ec6"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447133510&partnerID=40&md5=6021e690310b2c5cb52a380b66e98c21"""
2007	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750060317&partnerID=40&md5=3030321d87541766963b05a9b7bcabc5"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750738133&partnerID=40&md5=7e8af1c9d8e9c367d0ac510abed54554"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845516536&partnerID=40&md5=48ab3b1dc6f3fe4e80a6c9e96e85801d"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646526306&partnerID=40&md5=a1a968576a214c9ad879d4cdc93cc319"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748487168&partnerID=40&md5=1736333b219d4f5d917e5fd58cc7f1fb"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748495609&partnerID=40&md5=ad34c4ae5b8db7a39c5631f6529d0ce4"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746360247&partnerID=40&md5=1fa34adf2b1272b7bd3d04a2a33e1344"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745055579&partnerID=40&md5=9f1bc6f3252131dac47443872958500a"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646433948&partnerID=40&md5=cefde0c95b0d22635723defdf8e79c43"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646421404&partnerID=40&md5=5220b4a79eba3b311e0f15f5ba9f7dcd"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749616638&partnerID=40&md5=a655809d9d1f5e2b8e15b4577ccc8fbe"""
2006	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644674337&partnerID=40&md5=ddeaa0f3ad391ae6c6283b0860afda41"""
2005	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-33344457425&partnerID=40&md5=89a42d93edf8d94ca7fe97e1951eb5de"""
2005	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-25144477789&partnerID=40&md5=f20ef9d9bd8ef159329490262aecc635"""
2005	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-24144499176&partnerID=40&md5=fd55a2cd7f295418ecfcc997de365a29"""
2005	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-23744450329&partnerID=40&md5=96f4f062a07d33fa66619bd0921fda4a"""
2005	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-18844446638&partnerID=40&md5=468c8bf370d23405deb9a5bb5a9abbc3"""
2004	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744283617&partnerID=40&md5=c4db752e39a7882a62b7e78ba21c9475"""
2004	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-8744273693&partnerID=40&md5=9c5a6cbbd8fe654677021593d3b90a11"""
2004	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644523596&partnerID=40&md5=d487bae7a279f093c08b051f156e3192"""
2003	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0742323926&partnerID=40&md5=1c473caaceb2056f3684f77f0159e3f3"""
2003	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345015504&partnerID=40&md5=0ed01612e92c7169810cc1cd55cb7dd6"""
2003	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037266496&partnerID=40&md5=da823c0288d66be15cca3390b283c229"""
2003	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037375151&partnerID=40&md5=2a90f0788d679e9439372c7611314cd2"""
2003	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037332891&partnerID=40&md5=a37cef977de93ad8e542713e6a4c95ea"""
2002	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642348244&partnerID=40&md5=f919f4fd5186c80452f119f59c2ebd03"""
2002	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036895406&partnerID=40&md5=7cdef2de2f98a439f69800ea456848cf"""
2002	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036697893&partnerID=40&md5=0277bd3a07bc33062093e8cbe07b9f98"""
2002	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042414012&partnerID=40&md5=3c76b315e4cf50ab0ec9ab63ba272648"""
2002	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042414011&partnerID=40&md5=c16293e5e1f02465b620b0453f9f5983"""
2002	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644523295&partnerID=40&md5=f95dea4d56a8b7155db1ec723dd21da9"""
2001	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035575056&partnerID=40&md5=b9ac39d0d61832d633dafcd7b37e6284"""
2001	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345277560&partnerID=40&md5=885e25f740984b28b0b820c2e543b6c7"""
2001	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035574617&partnerID=40&md5=1351d4704e24d5eacdb1c4ecfdac2f74"""
2001	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0348238362&partnerID=40&md5=60c4877df8c09fc77706d2490d3a45a3"""
2001	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-19944378483&partnerID=40&md5=c0e8e16ae49ae3b1bfadb3a1aa4dd2ac"""
2001	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034960598&partnerID=40&md5=e949160a3f2c3ad2b34cd24b95c73e22"""
2000	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034351692&partnerID=40&md5=c82bf5f1eb8a5b2e4faa1f6c332af526"""
2000	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034550247&partnerID=40&md5=73f435c9a99f24322fdc3aac099b12c7"""
1999	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033393717&partnerID=40&md5=48790b0d365f0893845886383ca24680"""
1999	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033175817&partnerID=40&md5=b60ce028e3c32a6c9af0a490005266b3"""
1999	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032671296&partnerID=40&md5=5b0de076e2cc7aabd9477a1b5d52e03b"""
1998	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-11344271629&partnerID=40&md5=d694bbd50e38b380adc623e4da287061"""
1998	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032140562&partnerID=40&md5=d7a22f19cd1bfd72bec08291d2ec3a95"""
1997	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031340773&partnerID=40&md5=8adbd98241d3208d4835df4bc1136ea0"""
1997	"""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031249093&partnerID=40&md5=bb4b7b2585480af0db9a4214510d7e2c"""
