Link,Affiliations
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894132926&partnerID=40&md5=b49c3b1d71d4e3c41dd0119695c781d4","Thayer School of Engineering, Dartmouth College, 14 Engineering Drive, Hanover, NH 03755, United States; Department of Economics, University of Verona, Viale dell'Università 3, Verona 37129, Italy; Sant'Anna School of Advanced Studies, Piazza Martiri della Liberta, 33, I-56127 Pisa, Italy; Environmental Studies Program, Dartmouth College, 114 Steele Hall, Hanover, NH, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883535708&partnerID=40&md5=78a208ca76390307e58f1ed3cd6021a0","International Space University (ISU), Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873189257&partnerID=40&md5=78a243e932471fa9b14d94483e3036c2","U.S. Nuclear Regulatory Commission, Washington DC, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894155771&partnerID=40&md5=74bcbc493ff46f70b2ecf1c5d1232476","Faculty of Technology,Policy and Management, Delft University of Technology, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872013858&partnerID=40&md5=d5d6865c59c3e67a35d97b220a8519d1","School of Construction Management and Engineering, University of Reading, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894169127&partnerID=40&md5=dfc02778d14c6c234b1bf54d0596dfec","Dartmouth College, Thayer School of Engineering, 14 Engineering Drive, Hanover, NH 03755, United States; Environmental Studies Program, Dartmouth College, 114 Steele Hall, Hanover, NH, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871986867&partnerID=40&md5=826347e30bcc18911c7155693f31214d","Technoeconomic Group of Optical Communications and Broadband Access Laboratory, Faculty of Informatics and Telecommunications, University of Athens, GR15784 Athens, Greece"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878373656&partnerID=40&md5=31b08f8de67bca0f0939bab39ae2994e","Faculty of Technology, Policy and Management, Delft University of Technology, Delft, Netherlands; Industrial Engineering Department, Boǧaziçi University, Istanbul, Turkey"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872503353&partnerID=40&md5=a73bc4516ca0e576c6ed4e6200970a2d","Institute of Northern Engineering, University of Alaska Fairbanks, Fairbanks, AK, United States; Département de Géographie, Université de Montréal, QC, Canada"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894168128&partnerID=40&md5=a662ec78f59ec13a8a08f7c80231f9a5","Policy and Management, Faculty of Technology, Delft University of Technology, Delft, Netherlands; Deltares, Delft, Netherlands; Department of Geosciences, Utrecht University, Utrecht, Netherlands; Department Water Engineering and Management, Twente University, Enschede, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892111424&partnerID=40&md5=b88a0d8d5d7edd874c32576c9bd11684","Department of Mechanics, Politecnico di Torino, Torino, Italy; Department of Bioengineering and Therapeutic Sciences, University of California, San Francisco, CA, United States; Department of Bioengineering, Politecnico di Milano, Milano, Italy"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949908616&partnerID=40&md5=bc5289b75ed93c9eee6eb1a6b5d9aa61","Department of Agriculture and FoodWA, Australia; Cooperative Research Centre for National Plant Biosecurity, Australia; School of Mathematical Sciences, Queensland University of Technology, Brisbane, Australia; School of Population Health, Institute of Health and Biomedical Innovation, University of Queensland, Brisbane, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872959813&partnerID=40&md5=6d8dc5d9fc2b585cbda8d48912ff8da0","School of Information Science, Nanjing Audit University, Nanjing 211815, China; School of Compute Science and Engineer, Southeast University, Nanjing 211189, China"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874535965&partnerID=40&md5=06c00acc4d2ac644832f6560bcb5bdf1","University of Natural Resources and Life Sciences, Vienna, Austria"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867061168&partnerID=40&md5=5a3edf73d5ebd3e8765d2aa42391a00a","Polytech-Lille, LAGIS, CNRS-FRE 3303, Avenue Paul Langevin, 59655 Villeneuve D'Ascq, France"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866991683&partnerID=40&md5=6b6ac75a3ecacd0c0c28c39144a01979","Environmental Change Institute, University of Oxford, Oxford, United Kingdom; RAND Corporation, Santa Monica, CA, United States; Department of Geosciences Earth and Environmental Systems Institute, University Park, PA, United States; School for Energy Water and Environment - ENSE3, Grenoble Institute of Technology, Grenoble INP, France; Department of the Geophysical Sciences, University of Chicago, Chicago, IL, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867754938&partnerID=40&md5=a1fc9af1556810011fb2e72129936551","Institute Facilitation for Change, Am Altberg 4, D-79280 Au bei Freiburg, Germany; Witogie 537, ZA-0041 Pretoria, South Africa"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865832587&partnerID=40&md5=b96443fffbe0e78f507ff686e95305e8","Centre International de Recherche sur l'Environnement et le Développement (CIRED), Jardin Tropical - 45 bis, avenue de la Belle Gabrielle, 94736 Nogent-sur-Marne Cedex, France; Département d'Économie École Polytechnique, Pôle de Recherche en Economie et Gestion (PREG), 91128 Palaiseau Cedex, France; Centre de Coopération Internationale en Recherche Agronomique pour le Developpement (CIRAD), Avenue Agropolis, 34398 Montpellier Cedex 5, France; École Nationale de la Météorologie (Météo-France), 42, avenue Coriolis, 31057 Toulouse, France"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866990641&partnerID=40&md5=d4bc572dffd1d2e69303b06dde30a6c4","Cox Associates, University of Colorado, 503 Franklin St., Denver, CO 80218, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867021563&partnerID=40&md5=ee5278d00bcd6196eb22a5493a6e4673","Yitzhak Moda'i Chair in Technology and Economics, Faculty of Mechanical Engineering, Technion, Israel Institute of Technology, Haifa 32000, Israel"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867297408&partnerID=40&md5=d3f22d37053782ef3a2f1c67552f57b8","Department of Geography and Environment, Grantham Research Institute on Climate Change and the Environment, London School of Economics, United Kingdom; School of Environmental Sciences, Centre for Social and Economic Research on the Global Environment (CSERGE), University of East Anglia, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865793634&partnerID=40&md5=d26d9d50e24abe7f26e2380915bde19e","Value Management Strategies, Inc., United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866376657&partnerID=40&md5=49566defbdbd56221af2f0765f535abf","NUS Business School, National University of Singapore, Singapore 119245, Singapore; Department of Industrial Engineering and Operations Research, University of California, Berkeley, Berkeley, CA 94720, United States; Department of Operations Management, Krannert School of Management, Purdue University, West Lafayette, IN 47907, United States; London Business School, Regent's Park, London NW1 4SA, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865137458&partnerID=40&md5=8cd6469fbe9e99f20f34cb9321a0fd7b","Civil and Environmental Engineering Department, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA 15213-3890, United States; Department of Engineering and Public Policy, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA 15213-3890, United States; Tepper School of Business, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA 15213-3890, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864011929&partnerID=40&md5=67e37935b85fdc80524d0f4f360810b2","Institute of Zoology, Zoological Society of London, London, United Kingdom; Division of Biology, Imperial College London, Silwood Park Campus, Ascot, Berkshire, United Kingdom; Wildlife Ecology Group, Institute of Natural Resources, Massey University, Palmerston North, New Zealand; King Saud University, Riyadh, Saudi Arabia; Department of Conservation Wellington Conservancy Office, Wellington, New Zealand; Department of Zoology, School of Biological Sciences, University of Cambridge, Cambridge, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865232582&partnerID=40&md5=96af4f65b4b5900bc91eb227685b3af8","Delft University of Technology, Faculty of Civil Engineering, P.O. Box 5048, 2600 GA Delft, Netherlands; Port of Rotterdam Authority, Postbus 6622, 3002 AP Rotterdam, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865794995&partnerID=40&md5=e48fef2ca507cacffaba1255b0e31b57","Centre for Climate Change Economics and Policy, London School of Economics and Political Science, Houghton Street, London WC2A 2AE, United Kingdom; Grantham Research Institute on Climate Change and the Environment, London School of Economics and Political Science, Houghton Street, London WC2A 2AE, United Kingdom; Centre for Time Series Analysis, London School of Economics and Political Science, Houghton Street, London WC2A 2AE, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864047618&partnerID=40&md5=42f9f92792b5d24c38bccaa1cfedbdeb","Faculty of Technology, Policy and Management, Delft University of Technology, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862569203&partnerID=40&md5=3294164b28ed0d7da060125811540525","School of Health and Related Research, University of Sheffield, Regent Court, 30 Regent Street, Sheffield, South Yorkshire, S1 4DA, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859108005&partnerID=40&md5=b3936099838febe585389175b55d747d","Pennsylvania State University, Civil and Environmental Engineering, 212 Sackett Building, University Park, PA 16802, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861888662&partnerID=40&md5=f62e61b4f5b8edbca5fde575ed0c4bdd","Univ. of Virginia, Charlottesville, VA 22904, United States; George Mason Univ., Fairfax, VA, United States; U.S. Army, Fort Leavenworth, KS, United States; U.S. Dept. of Defense, Washington, DC, United States; U.S. Agency for International Development, Washington, DC, United States; Engineer Research and Development Center, Construction Engineering Research Laboratory, Champaign, IL, United States; U.S. Dept. of State, Washington, DC, United States; STRATCON LLC, Woodbridge, VA, United States; Engineer Research and Development Center, Environmental Laboratory, 696 Virginia Rd., Concord, MA 01742, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861084131&partnerID=40&md5=6ed364879813cc6bd283fa206131912a","Department of Industrial Engineering and Management, National Chin-Yi University of Technology, Taichung 411, Taiwan; Department of Technology Management, Chung Hua University, Section 2, Number 707, WuFu Road, Hsinchu 300, Taiwan; Department of Electrical Engineering, Kao Yuan University, Kaohsiung 821, Taiwan"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857194860&partnerID=40&md5=5307989a60f7f56a3c14ab712bea0c42","Department of Electrical Engineering, Sharif University of Technology, Mosallanezhad Dormitory of Sharif University of Technology, Teymuri Sq., Tehran 1459818444, Iran"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866167279&partnerID=40&md5=b9bf0cf69a1103088bbec78015140497","Department of Mathematics and Statistics, University of West Florida, Pensacola, FL 32514, United States; Shark Research Institute, Florida Office, Osprey Place, Pensacola, FL 32504, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865638631&partnerID=40&md5=0a3dfe6cc497d8078de6c2c302624f0b","Department of Addiction, Isar Amper Clinics, Haar/Munich, Germany."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055181975&partnerID=40&md5=763b7bc841bbf54a9451881b34f2db73","Catchment Science Centre, Kroto Research Institute, University of Sheffield, North Campus, Broad Lane, Sheffield S3 7HQ, United Kingdom; Agroscope Research Station Reckenholz-Tänikon ART, Air, Pollution and Climate Group, CH-8046 Zurich, Switzerland; Lancaster Environment Centre, Lancaster University, United Kingdom; IBL Umweltplanung, Bahnhofstr. 14a, 26122 Oldenburg, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949787569&partnerID=40&md5=bd0a067d7a1eb1b1bacd46fda7aea671","Ecole Centrale Paris, Université Paris-Saclay, France"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859615274&partnerID=40&md5=831d4572f471220870e6091a07dd5649","Faculty of Engineering, University of Porto, Portugal; University of Aix-Marseille I, Marseille, France; CEMAGREF, UMR-G EAU, France; Operative Centre for Irrigation Technology (COTR) extension service, Beja, Portugal"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856096493&partnerID=40&md5=7c8a1a7137caa040dd3d726ba1b8c512","Civil and Environmental Engineering, Larson Institute, Penn State, University Park, PA 16802, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856983509&partnerID=40&md5=ff21beedd169a61a9b46f6954f888016","Trinity College, 300 Summit St, Hartford, CT, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863277712&partnerID=40&md5=8353c96f20ee2c88acb45a44e667d72a","Air Force Command College, Beijing 100097, China; Air Force 94973, Hangzhou 310021, China; Air Force Radar Institute, Beijing 100089, China"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905593765&partnerID=40&md5=c606f42a43884c41c4769d67a2aecfe1","MITRE Corporation, Bedford, MA, United States; MITRE Corporation, McLean, VA, United States; Indiana University, Indianapolis, IN, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900318949&partnerID=40&md5=36e65583e553c2884992328e00d4c0fc","Dept. of Industrial Engineering, University of Miami Coral Gables, FL, United States; Dept. of Systems and Industrial Engineering, University of Arizona Tucson, AZ, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860853274&partnerID=40&md5=71bbd6d0ac450d7266895d3a5ccce51f","School of Mechanical Engineering, Universiti Sains Malaysia (USM), Malaysia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455163668&partnerID=40&md5=bd7e891bfdf4ac5adeccfd31530d6991","School of Health and Related Research (ScHARR), University of Sheffield, Sheffield, United Kingdom; Department of Orthopaedics, Sheffield Teaching Hospitals, University of Sheffield, Sheffield, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874008378&partnerID=40&md5=fb57afabdce5cc14217225269cc03e17","Institute for Industrial Production (IIP), Karlsruhe Institute of Technology, Germany; D-CIS Lab, Thales Research and Technology Netherlands, Netherlands; Space Application Services, Brussels, Belgium"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055172715&partnerID=40&md5=a62b42b50a4067741c77a5c8e7753951","UNESCO-ICIWaRM, Institute for Water Resources, Alexandria, VA 22315, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856720806&partnerID=40&md5=59b70443ae2582d1757c33248810a4c4","School of Industrial Engineering, University of Oklahoma, Norman, OK, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859860220&partnerID=40&md5=6b0f3464de63ea32918582f4bd378d28","Department of Electrical Engineering, Tsinghua University, Beijing, 100084, China; Research Center for Distribution Power Grid of Shanxi Local Power, Xi'an, 710061, China"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855443581&partnerID=40&md5=5c70d9a587008bf4dae09be29fc7743c","Center of Excellence in Power System Management and Control, Depaltment of Electrical Engineering, Sharif University of Technology, Tehran, Iran; Modje Niroo Telecommunication Company, Tehran, Iran"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857854661&partnerID=40&md5=f8a243e85dac6fd8cc8b3bca10511d28","National ICT Australia, Sydney, NSW, Australia; University of New South Wales, Sydney, NSW, Australia; University of the Philippines, Diliman, Quezon City, Philippines"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865581439&partnerID=40&md5=81cce2cfb03ece89143920a4bad36a49","Snowden Mining Industry Consultants, 87 Colin Street, West Perth, WA 6005, Australia; Department of Mathematics and Statistics, Western Australian Centre of Excellence in Industrial Optimisation (WACEIO), Curtin University of Technology, Bentley, WA 6102, Australia; School of Civil and Resource Engineering, University of Western Australia, 35 Stirling Highway, Crawley, WA 6009, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855679801&partnerID=40&md5=bb261ad44b2603acd7e76f487d89df68","Department of Civil and Environmental Engineering, University of Auckland, Auckland, New Zealand"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861792528&partnerID=40&md5=147203f3f227f6d151ebac90a5b39129","Goldsmiths, University of London, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855820730&partnerID=40&md5=2099c86d86f36b3c4fa36c78a53041d6","Dip. Scienze Agrarie e Ambientali, University of Udine, Via delle Scienze 208, I-33100 Udine, Italy"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054926877&partnerID=40&md5=5f7f858029dcaabd157e043f1a36d51f","Department of Computational Social Science, George Mason University, Fairfax, VA 22030, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054958520&partnerID=40&md5=d791f811aff854531d515fe74d498c8b",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053349557&partnerID=40&md5=6308a0b94366c9f27a62a13c887de264","Faculty of Technology, Policy and Management, Delft University of Technology, Delft, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891680684&partnerID=40&md5=a389f4a0ba72fe41efd243c24c32db67","School of Health and Related Research, University of Sheffield, Sheffield, UK."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052230550&partnerID=40&md5=cd069bbf8b9a83b353870c3fac2a5b91","Dept. of Business Administration, National Changhua University of Education, Taiwan"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956339708&partnerID=40&md5=50e200d6379273f6269bd17473b81166","Università di Pisa, Dipartimento di Ingegneria Chimica, Chimica Industriale e Scienza dei Materiali, Largo Lucio Lazzarino 2, 56126 Pisa, Italy; Alma Mater Studiorum - Università di Bologna, Dipartimento di Ingegneria Chimica, Mineraria e delle Tecnologie Ambientali, Via Terracini 28, 40131 Bologna, Italy; Politecnico di Milano, Dipartimento di Chimica, Materiali e Ingegneria Chimica Giulio Natta, Via Mancinelli 7, 20131 Milano, Italy"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956301085&partnerID=40&md5=03ee6a559e6502d7dddd2f656b51dc6b","Joint Global Change Research Institute, Pacific Northwest National Laboratory, College Park, MD, United States; RAND Corporation, Santa Monica, CA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959285635&partnerID=40&md5=2e0ce5162c5d82a3096fb4afc5613963","International Institute for Water and Environment Engineering (2IE), rue de la Science, Ouagadougou 01, Burkina Faso; Regional Center for Water and Sanitation (CREPA), 03 BP 7112, Ouagadougou 03, Burkina Faso; Department of Water and Sanitation in Developing Countries (Sandec), Swiss Federal Institute of Aquatic Science and Technology (Eawag), P.O. Box 611, 8600 Dubendorf, Switzerland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958109244&partnerID=40&md5=2e3e724a05bc906786eb4c80bd40912c","Centre for Applied Environmental Decision Analysis, School of Integrative Biology, University of Queensland, St. Lucia, QLD 4072, Australia; CSIRO Sustainable Ecosystems and Climate Adaptation Flagship, St Lucia, QLD 4072, Australia; Australian Centre of Excellence for Risk Analysis, School of Botany, University of Melbourne, Parkville, VIC 3010, Australia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957959300&partnerID=40&md5=af8b6b03e0669a63d33548353aad928a","Manager of Water Resources Planning, Denver Water and Decision Support Committee, Water Utility Climate Alliance, United States; Climate Adaptation, Denver Water and of Decision Support Committee, Water Utility Climate Alliance, 1600 West 12th Avenue, Denver, CO 80204, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957657110&partnerID=40&md5=225a00be2bc00adcd69f874f0ab959c2","Landcare Research, PO Box 40, Lincoln 7640, New Zealand; Christchurch, New Zealand"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956091068&partnerID=40&md5=68acfb79dc949302c657f75ed2b3a310","MITRE Corporation, McLean, VA 22102, United States; MITRE Corporation, Bedford, MA 01720, United States; Indiana University Indianapolis, Indianapolis, IN 46202, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959333256&partnerID=40&md5=656203e407c1acc92aae6e69cbaafbde","Dynamic Decision Making Laboratory, Carnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA 15213, United States; Department of Psychology, Old Dominion University, Norfolk, VA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955602733&partnerID=40&md5=a50a1d8579d6b7cc42e8853c34b6777b","Department of Marine Environmental Engineering, National Kaohsiung Marine University, Kaohsiung City, Taiwan; Department of Civil and Ecological Engineering, I-Shou University, No. 1, Sec. 1, Syuecheng Road, Dashu Township, Kaohsiung City 84001, Taiwan"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953754310&partnerID=40&md5=d4ef5b45fcba7b1cd163c237286f37ff","Biomolecular Medicine, Department of Surgery and Cancer, Faculty of Medicine, Imperial College, London, UK."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650858064&partnerID=40&md5=8dd3dcdb1835e37072d93d5a6a748c87","School of Engineering-Okanagan, University of British Columbia, Kelowna, BC, Canada"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955712510&partnerID=40&md5=8556e6720cf4cfd8b6d57e246adcdec9","Helsinki Collegium of Advanced Study, University of Helsinki, Fabianinkatu 24 (P.O. Box 4), 00014, Helsinki, Finland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952381731&partnerID=40&md5=0d7a0749b6669eaa9025f1b6d529f54a","Young Researchers Club, Islamic Azad University, Khorasgan Branch, Isfahan, Iran"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651378384&partnerID=40&md5=991427e0e681031b6076ebcfcef10068","Technology and Industry Department, Samsung Economic Research Institute, 1321-15 Seocho 2-dong, Seoul 137-072, South Korea"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857959240&partnerID=40&md5=e3964495e1ce01285b7e0827699ecda7","Department of Geography, NUI Maynooth, Ireland"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951540364&partnerID=40&md5=0d0f33880565599342de9a41ae57c5a8","Department of Psychology, University of British Columbia, 2136 West Mall, Vancouver, BC V6T 1Z4, Canada"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954457123&partnerID=40&md5=2358f6c872ab34ab00097440b413c016","College of Information Systems and Management, National Univ. of Defense Technology, Changsha 410073, China"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751636549&partnerID=40&md5=71eae3f7f7d200963bce38ec8b9fcf01","School of Health and Related Research, University of Sheffield, Regent Court, 30 Regent Street, Sheffield, South Yorkshire, S1 4DA, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905647841&partnerID=40&md5=f016983d8ee9f06e9645a7991b0eecd0","Indiana University, Indianapolis, United States; MITRE Corporation, Bedford, MA, United States; MITRE Corporation, McLean, VA, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906237335&partnerID=40&md5=a4693078af7536e8628f9fb302334a63","Department of Civil, Environmental and Geomatic Engineering, University College London, London, WC1E 6BT, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906231482&partnerID=40&md5=ca8b0e8808d2fece294e00017d47f736","University of Exeter, Geography, College of Life and Environmental Sciences, Exeter, Devon, United Kingdom; University of Exeter, Engineering, College of Mathematics and Physical Sciences, Exeter, Devon, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650618421&partnerID=40&md5=c65e58a84558df0d2149955dfcb18a1b",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650600645&partnerID=40&md5=83f2f46c4dfab4ce11419b36d7eb94ef","ISTeC People-Animals-Robots (PAR) Laboratory, Electrical and Computer Engineering Department, Colorado State University, Fort Collins, CO 80523-1373, United States; ISTeC People-Animals-Robots (PAR) Laboratory, Computer Science Department, Colorado State University, Fort Collins, CO 80523-1373, United States; ISTeC People-Animals-Robots (PAR) Laboratory, United States Army, Fort Collins, CO 80523-1373, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874257707&partnerID=40&md5=e63949bfbd6390faff15d5e3fa90cc08","INTERA, United States; Hoffpauir Consulting, United States; TWDB, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551510840&partnerID=40&md5=788303ff7bac57b9ba8443610c0ca1dc","UNESCO-ICIWaRM, Institute for Water Resources, Alexandria, VA 22315, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880485039&partnerID=40&md5=82c93441a18308a367b83bb1dce50aab","Department of Industrial Engineering, University of Pittsburgh, United States; Department of Industrial Engineering, University of Arkansas, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877880043&partnerID=40&md5=a8cd803d97740e1c8548ea4b88b5b02b","Idaho National Laboratory, P.O. Box 1625, Idaho Falls, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055012476&partnerID=40&md5=a0e46b9afdbee03244f9f3817d20770b","Department of Mechanical Engineering, McGill University, Montreal, QC, Canada"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952094876&partnerID=40&md5=3bacc72672bd472ca3bf169e20188a19","Institute for Industrial Production (IIP), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; D-CIS Lab., Thales Research and Technology Netherlands, Delft, Netherlands"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960067343&partnerID=40&md5=da59feaff76f3b0f09beddd251b8d924","International Institute for Applied Systems Analysis, Schlossplatz 1, 2361 Laxenburg, Australia; Aero-Space Engineering and Technology, Federal Armed Forces University Munich, Neubiberg, Munich, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650687364&partnerID=40&md5=b39ac3ad8885befdcf627087746b3d3e","Department of Community Medicine, Manipal College of Medical Sciences, Pokhara, Nepal; Department of Radiology, Gandaki Medical College, Pokhara, Nepal; Department of Plant and Environmental Sciences, Norwegian University of Life Sciences, Aas, Norway; Research Division, Gulf Medical University, Ajman, United Arab Emirates; Department of Radiation Therapy, Tarini Cancer Hospital and Research Institute, Alwar, Rajasthan, India; Department of Physiology Medicine, Manipal College of Medical Sciences, India; Department of Radiotherapy, Manipal Teaching Hospital, Pokhara, Nepal"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953285776&partnerID=40&md5=5fa594cd22343d0e83a77bbc68551e71","Decision Center for a Desert City, School of Geographical Sciences and Urban Planning, School of Sustainability, PO Box 878209, Tempe, AZ 85287-8209, United States; School of Geographical Sciences and Urban Planning, Arizona State University, PO Box 875302, Tempe, AZ 85287-5302, United States; Decision Theater, Arizona State University, PO Box 878409, Tempe, AZ 85287-8409, United States; Decision Center for a Desert City, Arizona State University, PO Box 878209, Tempe, AZ 85287-8209, United States; Department of Supply Chain Management, Arizona State University, PO Box 874706, Tempe, AZ 85287-4706, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957280570&partnerID=40&md5=7dd34bbc52528e727a3b4a16ec055955","Environmental Science Center, Augsburg University, Universitätsstr. 1a, 86159 Augsburg, Germany; Institute of Technology Assessment, Austrian Academy of Sciences, Wien, Austria; Leibniz University, Hannover, Germany; Institute of Sociology, Augsburg University, Augsburg, Germany"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958504511&partnerID=40&md5=304636d0d0da8027a7f2275f6d364a16","Warwick Business School, University of Warwick, CV4 7AL, United Kingdom; BaE Systems, Integrated System Technologies Limited, Lyon Way Frimley, Camberley, Surrey GU16 7EX, United Kingdom"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955863451&partnerID=40&md5=947c7d099201b62c42ecb5ab47db45d0","Merck Research Labs, Rahway, NJ 07065, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955084450&partnerID=40&md5=eece44a58b97672f3acb12e70198c16a","Department of Fisheries, Wildlife and Conservation Biology, University of Minnesota, St. Paul, MN 55108, United States"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953809303&partnerID=40&md5=d67b50426e9ce1f685b56bee974de374","RAND Corporation, 1776 Main Street, PO Box 2138, Santa Monica, CA 90407-2138, United States"
