Title,Link
"Planning for an uncertain future: A case study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865232582&partnerID=40&md5=96af4f65b4b5900bc91eb227685b3af8"
"Deep uncertainty in long-term hurricane risk: Scenario generation and implications for future climate experiments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865794995&partnerID=40&md5=e48fef2ca507cacffaba1255b0e31b57"
"Assessing the efficacy of dynamic adaptive planning of infrastructure: Results from computational experiments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864047618&partnerID=40&md5=42f9f92792b5d24c38bccaa1cfedbdeb"
"Febuxostat for the treatment of hyperuricemia in patients with gout: The National Institute for Health and Clinical Excellence single technology appraisal process [Febuxostat per il trattamento dell'iperuricemia in pazienti affetti da gotta: Valutazione di tecnologia singola presso il NICE]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862569203&partnerID=40&md5=3294164b28ed0d7da060125811540525"
"Many-objective de Novo water supply portfolio planning under deep uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859108005&partnerID=40&md5=b3936099838febe585389175b55d747d"
"Prioritizing Infrastructure Investments in Afghanistan with Multiagency Stakeholders and Deep Uncertainty of Emergent Conditions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861888662&partnerID=40&md5=f62e61b4f5b8edbca5fde575ed0c4bdd"
"A model for selecting technologies in new product development","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861084131&partnerID=40&md5=6ed364879813cc6bd283fa206131912a"
"A practical approach on optimal RTU placement in power distribution systems incorporating fuzzy sets theory","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857194860&partnerID=40&md5=5307989a60f7f56a3c14ab712bea0c42"
"A geospatial analysis of shark attack rates for the east coast of Florida: 1994-2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866167279&partnerID=40&md5=b9bf0cf69a1103088bbec78015140497"
"Computational modelling of schizophrenic symptoms: basic issues.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865638631&partnerID=40&md5=0a3dfe6cc497d8078de6c2c302624f0b"
"Bringing diverse knowledge sources together - A meta-model for supporting integrated catchment management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055181975&partnerID=40&md5=763b7bc841bbf54a9451881b34f2db73"
"Modelling Under Risk and Uncertainty: An Introduction to Statistical, Phenomenological and Computational Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949787569&partnerID=40&md5=bd0a067d7a1eb1b1bacd46fda7aea671"
"Benchmark irrigation practices on olives using a structural equation modelling approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859615274&partnerID=40&md5=831d4572f471220870e6091a07dd5649"
"Crashes and crash-surrogate events: Exploratory modeling with naturalistic driving data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856096493&partnerID=40&md5=7c8a1a7137caa040dd3d726ba1b8c512"
"Intelligence algorithms for autonomous navigation in a ground vehicle","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856983509&partnerID=40&md5=ff21beedd169a61a9b46f6954f888016"
"Exploratory simulation study on management of force flow for air defense combat","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863277712&partnerID=40&md5=8353c96f20ee2c88acb45a44e667d72a"
"Establishing collaborative option awareness during crisis management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905593765&partnerID=40&md5=c606f42a43884c41c4769d67a2aecfe1"
"Economic and environmental load dispatching framework using particle filtering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900318949&partnerID=40&md5=36e65583e553c2884992328e00d4c0fc"
"Model development and comparative study of bayesian and ANFIS inferences for uncertain variables of production line in tile industry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860853274&partnerID=40&md5=71bbd6d0ac450d7266895d3a5ccce51f"
"Hemiarthroplasty and total hip arthroplasty for treating primary intracapsular fracture of the hip: A systematic review and cost-effectiveness analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455163668&partnerID=40&md5=bd7e891bfdf4ac5adeccfd31530d6991"
"Robust decision making multi-criteria scenario-based decision analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874008378&partnerID=40&md5=fb57afabdce5cc14217225269cc03e17"
"Pragmatic approaches for water management under climate change uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055172715&partnerID=40&md5=a62b42b50a4067741c77a5c8e7753951"
"On robust decision-making in interdependent economic and infrastructure systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856720806&partnerID=40&md5=59b70443ae2582d1757c33248810a4c4"
"Robust economic dispatch considering renewable generation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859860220&partnerID=40&md5=6b0f3464de63ea32918582f4bd378d28"
"Incorporating experts knowledge in RTU placement procedure using fuzzy sets theory-a practical approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855443581&partnerID=40&md5=5c70d9a587008bf4dae09be29fc7743c"
"Determining network availability on the move","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857854661&partnerID=40&md5=f8a243e85dac6fd8cc8b3bca10511d28"
"Robust decision making - Application to mine planning under price uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865581439&partnerID=40&md5=81cce2cfb03ece89143920a4bad36a49"
"Adopting innovative procurement techniques: Obstacles and drivers for adopting public private partnerships in New Zealand","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855679801&partnerID=40&md5=bb261ad44b2603acd7e76f487d89df68"
"Measuring the value of sociology? Some notes on performative metricization in the contemporary academy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861792528&partnerID=40&md5=147203f3f227f6d151ebac90a5b39129"
"Kiwifruit breeding: From the phenotypic analysis of parents to the genomic estimation of their breeding value (GEBV)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855820730&partnerID=40&md5=2099c86d86f36b3c4fa36c78a53041d6"
"Robust decision making under strategic uncertainty in multiagent environments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054926877&partnerID=40&md5=5f7f858029dcaabd157e043f1a36d51f"
"Applied Adversarial Reasoning and Risk Modeling - Papers from the 2011 AAAI Workshop, Technical Report","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054958520&partnerID=40&md5=d791f811aff854531d515fe74d498c8b"
"Exploring the uncertainty of energy transitions: The case of world wind power","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053349557&partnerID=40&md5=6308a0b94366c9f27a62a13c887de264"
"Hemiarthroplasty and total hip arthroplasty for treating primary intracapsular fracture of the hip: a systematic review and cost-effectiveness analysis.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891680684&partnerID=40&md5=a389f4a0ba72fe41efd243c24c32db67"
"Internal service: Drivers of (dis)satisfaction in the Chinese context","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052230550&partnerID=40&md5=cd069bbf8b9a83b353870c3fac2a5b91"
"The Viareggio LPG accident: Lessons learnt","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956339708&partnerID=40&md5=50e200d6379273f6269bd17473b81166"
"Technology interactions among low-carbon energy technologies: What can we learn from a large number of scenarios?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956301085&partnerID=40&md5=03ee6a559e6502d7dddd2f656b51dc6b"
"Application of the material flow analysis method for evaluating strategic sanitation plan in Sub-Saharan Africa: The case of Fada N'Gourma-Burkina Faso","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959285635&partnerID=40&md5=2e0ce5162c5d82a3096fb4afc5613963"
"Robust conservation decision-making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958109244&partnerID=40&md5=2e3e724a05bc906786eb4c80bd40912c"
"Nonstationary water planning: An overview of several promising planning methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957959300&partnerID=40&md5=af8b6b03e0669a63d33548353aad928a"
"Seasonality in the early Holocene: Extending fossil-based estimates with a forest ecosystem process model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957657110&partnerID=40&md5=225a00be2bc00adcd69f874f0ab959c2"
"COAction: Collaborative option awareness impact on collaborative decision making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956091068&partnerID=40&md5=68acfb79dc949302c657f75ed2b3a310"
"Diversity during training enhances detection of novel stimuli","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959333256&partnerID=40&md5=656203e407c1acc92aae6e69cbaafbde"
"Multivariate statistical factor and cluster analyses for selecting food waste optimal recycling methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955602733&partnerID=40&md5=a50a1d8579d6b7cc42e8853c34b6777b"
"Processing and modeling of nuclear magnetic resonance (NMR) metabolic profiles.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953754310&partnerID=40&md5=d4ef5b45fcba7b1cd163c237286f37ff"
"Sustainability assessment of flooring systems in the city of Tehran: An AHP-based life cycle analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650858064&partnerID=40&md5=8dd3dcdb1835e37072d93d5a6a748c87"
"Agent-based models as policy decision tools: The case of smallpox vaccination","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955712510&partnerID=40&md5=8556e6720cf4cfd8b6d57e246adcdec9"
"Dynamic role engine and formation control for cooperating agents with robust decision-making algorithm","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952381731&partnerID=40&md5=0d7a0749b6669eaa9025f1b6d529f54a"
"Consolidation of public safety wireless networks: An options-based economic analysis of numerous scenarios","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651378384&partnerID=40&md5=991427e0e681031b6076ebcfcef10068"
"Against a 'wait and see' approach in adapting to climate change","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857959240&partnerID=40&md5=e3964495e1ce01285b7e0827699ecda7"
"Lesions of the basolateral amygdala and orbitofrontal cortex differentially affect acquisition and performance of a rodent gambling task","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951540364&partnerID=40&md5=0d0f33880565599342de9a41ae57c5a8"
"Exploratory modeling and analysis for armada area defence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954457123&partnerID=40&md5=2358f6c872ab34ab00097440b413c016"
"Febuxostat for the management of hyperuricaemia in patients with gout: A nice single technology appraisal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751636549&partnerID=40&md5=71eae3f7f7d200963bce38ec8b9fcf01"
"Collaborative option awareness for emergency response decision making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905647841&partnerID=40&md5=f016983d8ee9f06e9645a7991b0eecd0"
"Evaluating the robustness of proposed capacity expansion plans in the thames basin using the robust decision making framework","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906237335&partnerID=40&md5=a4693078af7536e8628f9fb302334a63"
"Water resources management: Planning for an uncertain climate and demand regime using Info-Gap decision theory","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906231482&partnerID=40&md5=ca8b0e8808d2fece294e00017d47f736"
"Spring Simulation Multiconference 2010, SpringSim'10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650618421&partnerID=40&md5=c65e58a84558df0d2149955dfcb18a1b"
"A cordon and search model and simulation using timed, stochastic, colored petri nets for robust decision-making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650600645&partnerID=40&md5=83f2f46c4dfab4ce11419b36d7eb94ef"
"Analyzing uncertainty and risk in water resources","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874257707&partnerID=40&md5=e63949bfbd6390faff15d5e3fa90cc08"
"Practical approaches to water management under climate change uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551510840&partnerID=40&md5=788303ff7bac57b9ba8443610c0ca1dc"
"Using the analytic hierarchy process in group decision making for nuclear spare parts","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880485039&partnerID=40&md5=82c93441a18308a367b83bb1dce50aab"
"Robust decision making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877880043&partnerID=40&md5=a8cd803d97740e1c8548ea4b88b5b02b"
"The monitoring of information transfers to control design progress during product development","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055012476&partnerID=40&md5=a0e46b9afdbee03244f9f3817d20770b"
"Enhancing robustness in multi-criteria decision-making: A scenario-based approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952094876&partnerID=40&md5=3bacc72672bd472ca3bf169e20188a19"
"General remarks on robust solutions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960067343&partnerID=40&md5=da59feaff76f3b0f09beddd251b8d924"
"Prediction of cancer cases for a hospital in Nepal: A statistical modelling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650687364&partnerID=40&md5=b39ac3ad8885befdcf627087746b3d3e"
"WaterSim: A simulation model for urban water planning in Phoenix, Arizona, USA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953285776&partnerID=40&md5=5fa594cd22343d0e83a77bbc68551e71"
"Scientific Nonknowledge and Its Political Dynamics: The Cases of Agri-Biotechnology and Mobile Phoning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957280570&partnerID=40&md5=7dd34bbc52528e727a3b4a16ec055955"
"Robust team decision-making under uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958504511&partnerID=40&md5=304636d0d0da8027a7f2275f6d364a16"
"An extension of Bayesian expected power and its application in decision making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955863451&partnerID=40&md5=947c7d099201b62c42ecb5ab47db45d0"
"Uninformative parameters and model selection using akaike's information criterion","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955084450&partnerID=40&md5=eece44a58b97672f3acb12e70198c16a"
"Identifying and evaluating robust adaptive policy responses to climate change for water management agencies in the American west","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953809303&partnerID=40&md5=d67b50426e9ce1f685b56bee974de374"
"Improving financial performance with hedging via forwards for electric power generation companies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956546408&partnerID=40&md5=4e48d70d22d0feb6177e5314dafdea60"
"Recent changes in forest productivity: An analysis of national forest inventory data for common beech (Fagus sylvatica L.) in north-eastern France","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954951922&partnerID=40&md5=f20d9ac5aabbe0888da6a18a8ecd9b41"
"Lamotrigine for neuroprotection in secondary progressive multiple sclerosis: a randomised, double-blind, placebo-controlled, parallel-group trial","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953476309&partnerID=40&md5=1a5ba85d94212e01cfbb6bb7a4131353"
"Post-normal science and the art of nature conservation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950594372&partnerID=40&md5=7f052fb6569286ef29337e693f14fb0d"
"Land Use Dynamic Simulator (LUDAS): A multi-agent system model for simulating spatio-temporal dynamics of coupled human-landscape system. 2. Scenario-based application for impact assessment of land-use policies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950690162&partnerID=40&md5=77a81fd3682321558cd1c6774290d7b8"
"Robust versus optimal strategies for two-alternative forced choice tasks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949873882&partnerID=40&md5=02c6edfa8d2d5b511b50ea8d1320b219"
"Simulation of the long-term effects of decentralized and adaptive investments in cross-agency interoperable and standard IT systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950357192&partnerID=40&md5=d040772a72967a0b47e90e6a15af8bf7"
"Survey of text visualization techniques","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81355125697&partnerID=40&md5=d66506525cef01b182e418e2e051d96e"
"A robust decision-making methodology for evaluation and selection of simulation software package","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249177511&partnerID=40&md5=181e2d99e8209812410197bdc4569c0e"
"Robust monetary rules under unstructured model uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249103506&partnerID=40&md5=e98ea8c1ccb42ceb96b8742bda566e9c"
"Making framing of uncertainty in water management practice explicit by using a participant-structured approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949267653&partnerID=40&md5=7a36dc4dd363d431233d846bd877a3ab"
"Kinetics of conjugative gene transfer on surfaces in granular porous media","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76349093369&partnerID=40&md5=11791cd5f07b61c6bec641c0cd247e16"
"Autonomic Introspective Simulation Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885494892&partnerID=40&md5=b451df4e46acfe35f0796b3227adfa74"
"Consent to Medical Care: The Importance of Fiduciary Context","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888289822&partnerID=40&md5=0c905d1c2102048b20cc9db159495009"
"Robust decision making: Coping with uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549103383&partnerID=40&md5=20651e9c4895dae5cbe303b078297cb3"
"Tactical robust decision-making methodology: Effect of disease spread model fidelity on option awareness","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905657026&partnerID=40&md5=8dd7ce4f031805deacedd741d13ac6ca"
"Thinking inside the box: A participatory, computer-assisted approach to scenario discovery","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149099073&partnerID=40&md5=113648699b02bbb73e89635feb54084f"
"Positive and negative predictive power as an aid in robust/dynamic decision making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74849114261&partnerID=40&md5=e4361ec890570edbc89753e9be83e276"
"Developing an energy security risk assessment system","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955696502&partnerID=40&md5=44b83bf08105cd5b324d8c65cd132300"
"Expertise and citizenship: The ancient Greeks and us. from the Antic Agora to the modern hybrid forums [Expertise et citoyenneté: Les grecs anciens et nous: De l'Agora antique aux forums hybrides modernes]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953601592&partnerID=40&md5=f8b25ce316e2f469dfe2e4f0c92538b2"
"Exploratory modeling with collaborative design spaces","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749271055&partnerID=40&md5=3e279f8777fcf5c7acc26c3bb63ba97f"
"Novel pattern recognition technique for an intelligent cricket decision making system","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449858780&partnerID=40&md5=27e6b2c9d6793d431257be2f21bc7612"
"Process check: What is driving alternatives analysis in Environmental-Impact Assessment for major capital projects?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349956418&partnerID=40&md5=2920d57f26f7d47e3f1c79a38fcbe026"
"Atlantic hurricane risks: Preparing for the plausible","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449931818&partnerID=40&md5=4cfde941feddceaaef16a7b16f4e4be4"
"Multi-Criteria Analysis for evaluating the impacts of Intelligent Speed Adaptation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349631880&partnerID=40&md5=6bfe45780efffe47f405295b1bfa1902"
"Prioritised multi-response product screening using fractional factorial designs and order statistics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349204503&partnerID=40&md5=fadad4c4b2c6cb6acb98d641fa6c3b3c"
"Methods for long-term environmental policy challenges","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349729861&partnerID=40&md5=1107de78ea2b53827592719f7b5e82c9"
"Do we know how to set decision thresholds for diabetes?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349218863&partnerID=40&md5=7f26f2059ac0d873dbc4fa08ceb70356"
"Study of exploratory analysis experimental design supporting robust decision-making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249114454&partnerID=40&md5=20ac427e768505c0751669cfb8082db5"
"Risk preferences and robust inventory decisions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449152039&partnerID=40&md5=76c5b816b2971c2cc6b9d6a7fc6c7f6b"
"Algorithms for worst-case design and applications to risk management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890618828&partnerID=40&md5=0e4e485f647f07ecf1aea1ca42bd5433"
"Training Robust Decision Making in Immersive Environments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993708274&partnerID=40&md5=50704514287efcf7d147fb26b50c9f92"
"A principled method of scenario design for testing emergency response decision-making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905592116&partnerID=40&md5=a20ea784ac0ead2f56c17a9db0a62449"
"Scenario generation for stochastic programming and simulation: A modelling perspective","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149231456&partnerID=40&md5=19b6a900d6efb87433a5458bda924e7e"
"Stochastic-fuzzy multi criteria decision making for robust water resources management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59149091411&partnerID=40&md5=0c9d62ae95ba5c940ba71fc090acc38f"
"An integrated decision making approach for ERP system selection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54049101718&partnerID=40&md5=48f2f568a177fcdf7c55168baf235df4"
"Modeling regional endogenous growth: An application to the non-metropolitan regions of Australia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349141790&partnerID=40&md5=8d36b4221781d3d8633383041c99f62d"
"Grasping force estimation recognizing object slippage by tactile data using neural network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049129060&partnerID=40&md5=2542d657c8dad77db3b7a6cd0c1c5fa9"
"The socio-technology of indirect potable water reuse","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149129963&partnerID=40&md5=ed39a356de4753a6c4326106bb6d61b5"
"Uncertainty and risk reduction in engineering design embodiment processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861482420&partnerID=40&md5=aef9cff5c552898131306be60d475433"
"On transformations between belief spaces","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149117935&partnerID=40&md5=47ffb122491ed23dd7cf713763fa50e6"
"Making robust decisions for conservation with restricted money and knowledge","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349084124&partnerID=40&md5=9a674aec0d013466dc9e95ce7722700c"
"Activities of exploratory modelling applied to the teaching of modern physics by using the learning object The Quantum Duck [Atividades de modelagem exploratória aplicada ao ensimo de física moderna com a utilização do objeto de aprendizagem Pato Quântico]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149138808&partnerID=40&md5=a5c94d946e0d8eb12a5bccc1fd198f2c"
"Reliable simulation with input uncertainties using an interval-based approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60749084411&partnerID=40&md5=46651bbcb92e9147e052b2de514a1b69"
"Developing robust intelligent speed Adaptation policies within a multi-stakeholder context: An application of exploratory modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952396873&partnerID=40&md5=f04514f24f5f6705841b14f80d01fbb1"
"A consistent framework for knowledge integration to support integrated catchment management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858308718&partnerID=40&md5=ce991ec6d56983e64f2c0a3077e70349"
"Incorporating marginal covariate information in a nonparametric regression model for a sample of R x C tables","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56049108588&partnerID=40&md5=d14f29e1889bb4d06000a383d04055ee"
"Measurements, models, management and uncertainty: The future of hydrological science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849095132&partnerID=40&md5=e7f5b4e45457270ddcbb90d7e85bcad5"
"Scenario discovery using nonnegative tensor factorization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55349085476&partnerID=40&md5=60e0650dbda56e89b298dedc75659c4b"
"Effects of sample size on the performance of species distribution models","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49249098476&partnerID=40&md5=d854f8f571f3ef9c58d4c9253ec40a13"
"TOPCAT-NP: A minimum information requirement model for simulation of flow and nutrient transport from agricultural systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48649092005&partnerID=40&md5=754068b0d054a61fef28ba7c026b75dd"
"Applying info-gap theory to remanufacturing process selection affected by severe uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349179867&partnerID=40&md5=91a6244af9d3b23467222998c23ac9d5"
"Min-max regret robust optimization approach on interval data uncertainty","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42449139639&partnerID=40&md5=e72c3cb1dd1900437fefc45e8206325d"
"Science, precaution, and the politics of technological risk: Converging implications in evolutionary and social scientific perspectives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249124624&partnerID=40&md5=bed852107b8b90f5296b3b6e238770e4"
"Spatial modelling of succession-disturbance dynamics in forest ecosystems: Concepts and examples","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849088066&partnerID=40&md5=c49a401f10271b92cf16fd1237856b14"
"A fuzzy-stochastic OWA model for robust multi-criteria decision making","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549088103&partnerID=40&md5=bf64683b623554ad8848829074521180"
"Exploratory Modeling and Mapping, Simulating New Combinations, and Data Mining","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889765103&partnerID=40&md5=8e278af4bf98f1f43dcd353c366e8829"
"Exploratory modeling to support multi-criteria analysis to cope with the uncertainties in implementing ISA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893522915&partnerID=40&md5=1eb2f145378f2c56b1d487827f159253"
"Exploratory modeling of forest disturbance scenarios in central Oregon using computational experiments in GIS","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36349026995&partnerID=40&md5=5c2618df98caac5844962f7d2bd11a3a"
"System-of-systems perspective and exploratory modeling to support the design of adaptive policy for reducing carbon emission","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47349115736&partnerID=40&md5=588d906e44858873afe1ba2edc9ee01c"
"A robust decision making framework for GEP of grid connected micro-power systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48349131760&partnerID=40&md5=63a16c0fb33b2b379065b33ad50bc951"
"Model-based measurement of situation awareness","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49749120613&partnerID=40&md5=b6742fdebef95374460d73920b3dc2ef"
"Exploratory modelling applied to integrated water resources management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849131118&partnerID=40&md5=1ea7f079406b1b359f3737b9e1ce292e"
"Scenario discovery using abstracted correlation graph","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48349122631&partnerID=40&md5=584534473c164698f6743e68ae3b8188"
"2007 IEEE International Conference on System of Systems Engineering, SOSE","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47249103464&partnerID=40&md5=d5d85560400ad0cad8df63e91430798d"
"Shaping insurgent route selection: Moving to area coverage strategies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867795378&partnerID=40&md5=31186826bf8f8d7562f98a81c121640e"
"A Semantic Nomenclature for the pharmaceutical sector based on networked ontologies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56849104175&partnerID=40&md5=4eee66c91b623f45004c08716f77e666"
"Szenarienbasierte Produktinnovation in Wertschöpfungsnetzen","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37749012090&partnerID=40&md5=694e12258aa7cb9db1afebe7cb106631"
"Robust decision making in damage detection using piezoelectric transducers and lamb wave propagation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35548973441&partnerID=40&md5=72c1af23378a3b27c63f437f78f99e52"
"Evidence based medicine methods (part 1): The basics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548356969&partnerID=40&md5=dadd3cc04690696a8bda5c3e5f9aab52"
"Managing the risk of uncertain threshold responses: Comparison of robust, optimum, and precautionary approaches","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448997206&partnerID=40&md5=6ccd083990b00b7fa2e19dc7a3d1e682"
"Predicting object-oriented software maintainability using multivariate adaptive regression splines","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248571358&partnerID=40&md5=c1c1cf3b26533c3f0b64491254dbb87e"
"Microfluidic aspects of adhesive microbial dynamics: A numerical exploration of flow-cell geometry, Brownian dynamics, and sticky boundaries","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247172058&partnerID=40&md5=23c08cf5573c91464c8561761078ecc4"
