"","Tempo","Populacao","Nascimentos","Mortes","TaxaNascimento","TaxaMorte","Replicacao"
"58",2020,19331.5163321137,2845.26388057667,210.915732631618,0.147182654050272,0.0109104598422651,58
"59",2020,17518.4767356671,2604.64057891704,584.106575183597,0.148679626557603,0.0333423153163982,59
"60",2020,12313.584310232,1280.68190276502,762.775668828114,0.1040056144904,0.0619458680438227,60
"61",2020,7145.67508062001,201.313348797752,673.63264822736,0.0281727543621091,0.0942713796285447,61
"62",2020,16301.9859334757,2139.67358785116,506.735459343932,0.131252326960815,0.0310842777936254,62
"63",2020,11253.3275232038,1389.14407537512,1121.81305709079,0.123442961427255,0.0996872307126643,63
"64",2020,10851.5244287162,1828.24374655636,1650.15872648093,0.168478056568559,0.152066996422561,64
"65",2020,8671.81019769884,1293.56984088379,1538.97673079213,0.149169528782705,0.177468913145782,65
"66",2020,6746.25592609276,794.199029986778,1314.94536800514,0.117724414651247,0.194914836082526,66
"67",2020,11717.2269376196,2268.11347308161,1893.77752820886,0.193570841049391,0.161623354936368,67
"68",2020,20924.2854132079,3760.29880142847,553.58947281505,0.179709783496591,0.0264567922814516,68
"69",2020,16442.0731601026,2703.39382038041,1026.864062199,0.16441927937289,0.0624534419838688,69
"70",2020,7262.81777615151,454.855027100795,912.059792088973,0.06262790023376,0.125579330254416,70
"71",2020,11039.5733477599,838.945689133823,619.496654683183,0.0759943942311918,0.0561159960777732,71
"72",2020,14224.8021316719,2661.26610962056,1640.82170239085,0.18708633589322,0.115349351590453,72
"73",2020,8007.34535993843,369.595080779168,721.557588671009,0.0461570051203598,0.0901119604858104,73
"74",2020,11000.0433779174,565.648486216354,354.954075615476,0.0514223868745728,0.0322684250798542,74
"75",2020,6660.97034792865,453.12099176835,983.56843601805,0.0680262736658566,0.147661434392049,75
"76",2020,9354.25117099702,516.59576319697,641.066930079235,0.055225774223241,0.0685321484702988,76
"77",2020,13121.735759362,2246.63400602141,1523.86447741295,0.171214696532697,0.116132842892047,77
"78",2020,14200.6934097759,2786.84871288021,1773.12382751011,0.196247368523688,0.124861777967087,78
"79",2020,13307.2129871745,2227.34776895363,1455.94963640105,0.167378982443607,0.109410560859309,79
"80",2020,10772.2389986298,409.247244902887,248.386198522536,0.0379909176685498,0.0230579918022733,80
"81",2020,13562.3627308455,1322.18223628744,482.933882493073,0.0974890778640169,0.0356083886028733,81
"82",2020,5579.4623969899,116.378186145976,748.861361290684,0.0208583153475076,0.134217476166645,82
"83",2020,8680.43965017966,460.58503553515,704.533732999711,0.0530601045680465,0.0811633697591722,83
"84",2020,11116.6874294754,656.950056755892,420.332294514666,0.0590958467550343,0.0378109303856268,84
"85",2020,16454.7205132687,3046.51945170318,1366.04054071063,0.185145621236565,0.0830181551615591,85
"86",2020,9946.71850571485,1288.1392748924,1298.76429561235,0.129503943853674,0.130572137420613,86
"87",2020,8746.88773894884,109.934951116835,342.593140316377,0.012568464852625,0.0391674330963288,87
"88",2020,15738.8455133513,2995.70619394184,1535.1749840004,0.190338369571045,0.0975405078281066,88
"89",2020,7804.2883193271,82.4252184906305,464.622995446833,0.0105615291386028,0.0595343196504167,89
"90",2020,13148.9419921612,1835.25901820251,1105.39344445062,0.139574653177161,0.0840671017569024,90
"91",2020,5686.09764379077,322.092330263124,946.335071968876,0.0566455855035922,0.166429620321817,91
"92",2020,5270.42747759776,315.873275217242,969.821856314274,0.0599331413931563,0.184011991519958,92
"93",2020,12801.4396043151,1951.42453118229,1311.23074457503,0.152437896947504,0.102428381893318,93
"94",2020,10518.4659608627,1177.28127592969,1070.67609879342,0.111925187599612,0.10179013772324,94
"95",2020,6395.70686163666,288.560197255859,847.694278131671,0.0451177959682187,0.132541139935039,95
"96",2020,6686.93311367297,699.182083112234,1226.70060225899,0.104559455168259,0.183447416237905,96
"97",2020,8001.0538789154,662.019297449899,1014.93537366387,0.0827415122393402,0.12685021111262,97
"98",2020,20448.9972335852,4084.54532685179,1051.72953493926,0.199743062224262,0.0514318390738452,98
"99",2020,7344.42120315086,184.32281018891,630.760292889763,0.0250969824701548,0.0858829137712251,99
"100",2020,13577.5037304794,1787.0680973507,943.758998326194,0.131619783196156,0.0695090214711265,100
"101",2020,19189.6484002565,2806.77358046749,221.94234157255,0.146264982136409,0.0115657325732755,101
"102",2020,8442.73477528318,602.998056358255,886.427579103007,0.0714221247508074,0.10499294395675,102
"103",2020,4687.65337832186,184.595221413784,868.676127128622,0.0393790253919899,0.1853115102635,103
"104",2020,18768.9020413129,2880.49387932406,441.063242020406,0.15347162412504,0.0234996826692135,104
"105",2020,6969.59891645391,320.457926412309,814.725293002105,0.0459793928249972,0.116897012693039,105
"106",2020,13933.7202572004,1583.07970441234,643.138228485766,0.113615005554189,0.0461569643005729,106
"107",2020,14446.6734415189,2863.4468352115,1780.72765692262,0.198208040543238,0.12326212426211,107
"108",2020,15725.6974920638,2216.37555558412,759.814804406631,0.140939729808655,0.0483167633607402,108
"109",2020,7679.3047156494,215.370468376901,615.616268364041,0.0280455687528593,0.0801656258162926,109
"110",2020,13738.2729190855,1221.0698257941,334.407701416593,0.0888808828435605,0.024341320294491,110
"111",2020,3886.74269780827,63.8901356861885,764.85256980173,0.0164379637793405,0.196784976333275,111
"112",2020,11525.669226016,1991.51983050515,1661.8754789103,0.172789951841568,0.144189065842622,112
"113",2020,10802.2733171681,1493.53697601839,1326.16644330043,0.138261357787042,0.122767347609391,113
"114",2020,5930.92788297139,319.182223929009,922.943140723431,0.0538165747800493,0.155615303192835,114
"115",2020,17288.5805400772,2876.94374892137,931.203761764569,0.166407169301854,0.0538623607418733,115
"116",2020,9828.24570008918,477.644366697528,511.669045964601,0.0485991479326971,0.0520610759619041,116
"117",2020,12093.2992106965,1171.47132385894,707.368757412269,0.0968694566676044,0.0584926201765193,117
"118",2020,15405.5330392611,1627.41025877809,266.747588297219,0.105638036323094,0.0173150508727878,118
"119",2020,19030.0768937014,3754.73600064205,1225.30646002476,0.197305350977578,0.0643878880190081,119
"120",2020,23642.2172167012,4614.73624163528,365.981598196463,0.195190501776431,0.015480003201135,120
"121",2020,7521.54255824401,394.252182936727,816.656200243456,0.0524163999450626,0.108575627129618,121
"122",2020,15420.1712690505,1806.21835648497,441.20426155589,0.117133482175402,0.0286121505304822,122
"123",2020,10874.9960548045,2022.0754552302,1838.86676951713,0.185938040348701,0.169091258539329,123
"124",2020,10828.0974638213,980.552612672119,807.570280432896,0.0905563157284399,0.0745809947805828,124
"125",2020,9820.56598581338,860.470142010864,896.000859745702,0.0876192006910685,0.0912371915264404,125
"126",2020,5337.52361535965,177.969441426437,827.568731774723,0.033343073352275,0.155047319958126,126
"127",2020,13622.1767325088,1929.65343136419,1074.34093639813,0.141655292634631,0.0788670531512238,127
"128",2020,16237.7983121256,2683.65236670923,1070.59503861239,0.16527193620241,0.0659322783811716,128
"129",2020,15271.6921725262,2467.95616029066,1146.9311057441,0.161603320209042,0.0751017695214832,129
"130",2020,8654.96040057988,954.896703158888,1203.1454771971,0.110329413303256,0.13901224517636,130
"131",2020,7885.72439199956,328.990863683451,699.19749142988,0.0417198024340323,0.0886662349167629,131
"132",2020,12972.5648081265,2347.22217497229,1663.13277652735,0.180937402101234,0.128203851830866,132
"133",2020,10732.9913863436,1903.44353694117,1751.06083863969,0.177345109897607,0.163147511780146,133
"134",2020,5236.97853404934,92.8499405080808,748.90102875951,0.0177296775047667,0.143002501135028,134
"135",2020,8615.55691941894,634.890476443396,889.757246157934,0.0736911707950523,0.103273329220596,135
"136",2020,7022.79274387488,755.741119613775,1243.4763613028,0.107612618964573,0.177062944422977,136
"137",2020,11942.577965963,1227.62211667611,799.815035511225,0.10279372847093,0.0669717240105732,137
"138",2020,8354.8602267337,1255.47139724781,1553.13157665815,0.150268390275468,0.185895578682271,138
"139",2020,5450.55549338524,427.100357899707,1068.97965366838,0.0783590513697243,0.196123065798648,139
"140",2020,11409.6690476637,1240.12539341782,937.199901149837,0.108690741881926,0.0821408488918212,140
"141",2020,4726.7456545075,225.437644669875,907.942250187838,0.0476940502298647,0.192086123636039,141
"142",2020,6940.64913872711,850.770114216383,1348.55630775837,0.12257788820779,0.194298297004204,142
"143",2020,8585.87953933468,1394.24480876538,1654.07025127468,0.162388116718608,0.192650064992975,143
"144",2020,8970.80470851963,1519.42522867575,1713.23414631809,0.16937446283194,0.190978870010516,144
"145",2020,12083.3610249064,2319.55180484804,1857.85549545498,0.19196246806389,0.153753205885808,145
"146",2020,9572.09420261858,1379.93524448711,1463.47587209931,0.144162313416181,0.152889831746428,146
"147",2020,7179.06068829731,605.460770156403,1073.51379731136,0.084337045812048,0.149534018992388,147
"148",2020,6855.61203283375,302.404144518282,810.378068357317,0.0441104518560809,0.118206524009258,148
"149",2020,4030.51804498308,57.2620321238086,757.4653289332,0.0142071146896575,0.187932499117835,149
"150",2020,10101.631394642,1139.24441814006,1118.80486562072,0.112778260622767,0.110754869378242,150
"151",2020,9659.26782120184,390.120394219137,456.976477539341,0.0403881951966207,0.0473096394052031,151
"152",2020,13061.7704581997,1230.1285683967,522.954383166445,0.094177781820111,0.0400370213854243,152
"153",2020,16607.5751075664,3019.89500990904,1291.50975003166,0.181838407494733,0.0777663049341412,153
"154",2020,8311.45541825718,1125.72661597524,1430.34232602819,0.135442778589949,0.172092883141292,154
"155",2020,5428.40477182355,145.943516677072,789.374212639153,0.0268851573918364,0.145415503415745,155
"156",2020,4770.29472934245,106.689628663504,787.360538119494,0.0223654165448621,0.165054903898574,156
"157",2020,7865.25061778967,661.090661837112,1034.32904231438,0.0840520784349646,0.131506177307933,157
"158",2020,13200.1681458235,1214.48575050713,471.224628312211,0.0920053242572816,0.0356983807408018,158
"159",2020,8315.12475463249,1141.63970208464,1445.66929967605,0.137296761717089,0.173860205629584,159
"160",2020,13138.340306269,2314.70019166837,1587.60130948419,0.176179040709115,0.120837280240539,160
"161",2020,8849.54813202266,276.765805835696,491.7653242414,0.0312745692442986,0.0555695406030864,161
"162",2020,14217.883159115,1438.90230007481,420.38728467624,0.101203694247012,0.0295675017139758,162
"163",2020,9001.21406383542,589.328710294891,777.767225427599,0.0654721358824987,0.0864069246561383,163
"164",2020,9067.15687601009,859.880551029696,1036.59658326041,0.0948346392136184,0.114324324309756,164
"165",2020,5262.85295208391,136.725239519555,791.153779815436,0.0259793007261236,0.150327928030398,165
"166",2020,8630.99930210742,1465.43046276098,1717.70825884135,0.169786882314214,0.199016150820674,166
"167",2020,4552.76468423778,133.875751347065,822.882017658478,0.029405374674988,0.18074336688373,167
"168",2020,17853.7397224124,2456.14904591751,325.28504914877,0.137570564156608,0.018219434931071,168
"169",2020,13111.0512326618,1077.5384611167,357.552230140752,0.0821855122060981,0.0272710573542747,169
"170",2020,4316.12168928801,157.237238093155,852.907081925623,0.0364302143017412,0.19760960031373,170
"171",2020,20209.762263253,3962.21635471524,1015.94504159016,0.196054575165373,0.0502700144789647,171
"172",2020,8419.77155797753,1097.92233763351,1385.08975993379,0.130398114731896,0.164504434638901,172
"173",2020,10221.7829927747,691.649219287804,646.755118602656,0.0676642440733383,0.0632722411598661,173
"174",2020,6507.75299882914,276.780004225454,824.074442557969,0.0425308096781257,0.126629643550736,174
"175",2020,6570.08738839391,419.185435695762,959.716734646529,0.0638021096091135,0.146073663546983,175
"176",2020,11149.5267460422,1595.6384355212,1351.67315461788,0.143112660462258,0.121231437477621,176
"177",2020,5884.25767807102,88.5405828114088,696.371044621692,0.0150470267713419,0.118344756929472,177
"178",2020,8542.00770533591,1327.76848923896,1594.88356323046,0.155439860866615,0.186710620997706,178
"179",2020,7555.84064037323,1008.81080100802,1426.45727311376,0.133514038877108,0.188788692219334,179
"180",2020,16427.6773574785,2820.19306800165,1148.15568089102,0.171673268632696,0.0698915407154826,180
"181",2020,10730.7426364047,1878.55609710411,1726.65821612512,0.175063009220909,0.16090761605514,181
"182",2020,11145.3327642926,874.294089729902,631.268376117067,0.0784448619184317,0.0566397064553807,182
"183",2020,11827.47039418,1813.0690211783,1412.69458994673,0.153293050902116,0.119441820005898,183
"184",2020,13107.8314722367,1668.32282335634,949.174947621463,0.127276798369735,0.0724128128769342,184
"185",2020,10903.9828976693,728.598132762742,539.046346259918,0.0668194493333693,0.0494357292485423,185
"186",2020,5014.29057085364,247.22070645511,916.133881443769,0.0493032270391588,0.182704585723241,186
"187",2020,8307.94410615937,820.309805005753,1125.48605832179,0.0987380023894948,0.135471067684167,187
"188",2020,17704.7616231147,3350.63107182877,1268.97620125678,0.189250278719049,0.0716742890003137,188
"189",2020,4901.36732795649,107.804857335689,782.469294158594,0.0219948537055752,0.159643063211266,189
"190",2020,10267.9904386044,1895.11946239334,1840.73763886448,0.184565760333033,0.179269512361824,190
"191",2020,10051.5535776124,1836.47167848983,1826.13177258777,0.182705256884883,0.181676569545933,191
"192",2020,7702.90249243135,470.757053521382,867.628445880301,0.0611142428433872,0.11263656092399,192
"193",2020,21110.5178360798,4066.65676533118,791.110431796325,0.192636523504928,0.0374747051654151,193
"194",2020,14911.58219407,1494.43376932357,278.714356291584,0.100219664813159,0.0186911323469365,194
"195",2020,19101.0054776048,3039.0531623991,485.036514808109,0.159104355315864,0.0253932451554341,195
"196",2020,11991.0357820889,600.541123349306,161.111048311816,0.0500825061540003,0.0134359575969633,196
"197",2020,11346.6796914548,793.294328733878,504.76748029995,0.0699142260384164,0.0444859195840429,197
"198",2020,11302.4621428668,419.475775268309,141.010033653506,0.0371136633740505,0.0124760456501506,198
"199",2020,5969.69020710938,194.673045529882,794.99565147857,0.0326102425378864,0.13317201125978,199
"200",2020,12398.6573156404,801.846570973257,262.92389527923,0.064672048800136,0.0212058361309464,200
